"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Own_survival";"estimated_pop_size";"N";"n";"in_out";"sex"
"153";"2008_78_indre kvarøy";"2008_78";78;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"no";"obs";"capt";NA;1;68;68;4.21950770517611;1;1
"154";"2009_78_indre kvarøy";"2009_78";78;"2009_indre kvarøy";2009;"indre kvarøy";28;2;2007;"no";"obs";"capt";NA;1;41;41;3.71357206670431;1;1
"155";"2010_78_indre kvarøy";"2010_78";78;"2010_indre kvarøy";2010;"indre kvarøy";28;3;2007;"no";NA;"capt";NA;1;60;60;4.0943445622221;1;1
"156";"2011_78_indre kvarøy";"2011_78";78;"2011_indre kvarøy";2011;"indre kvarøy";28;4;2007;"yes";NA;NA;NA;1;129;129;4.85981240436167;1;1
"157";"2012_78_indre kvarøy";"2012_78";78;"2012_indre kvarøy";2012;"indre kvarøy";28;5;2007;"no";"obs";"capt";NA;1;65;65;4.17438726989564;1;1
"158";"2013_78_indre kvarøy";"2013_78";78;"2013_indre kvarøy";2013;"indre kvarøy";28;6;2007;"no";"obs";"capt";NA;0;70;70;4.24849524204936;1;1
"159";"2008_79_indre kvarøy";"2008_79";79;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"yes";NA;NA;NA;1;68;68;4.21950770517611;1;1
"160";"2009_79_indre kvarøy";"2009_79";79;"2009_indre kvarøy";2009;"indre kvarøy";28;2;2007;"no";NA;"capt";NA;1;41;41;3.71357206670431;1;1
"161";"2010_79_indre kvarøy";"2010_79";79;"2010_indre kvarøy";2010;"indre kvarøy";28;3;2007;"no";NA;"capt";NA;1;60;60;4.0943445622221;1;1
"162";"2011_79_indre kvarøy";"2011_79";79;"2011_indre kvarøy";2011;"indre kvarøy";28;4;2007;"gene_new";NA;NA;"gene_new";0;129;129;4.85981240436167;1;1
"163";"2008_80_indre kvarøy";"2008_80";80;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"no";"obs";"capt";NA;0;68;68;4.21950770517611;1;1
"164";"2008_81_indre kvarøy";"2008_81";81;"2008_indre kvarøy";2008;"indre kvarøy";28;1;2007;"no";"obs";NA;NA;0;68;68;4.21950770517611;1;0
"165";"2008_82_aldra";"2008_82";82;"2008_aldra";2008;"aldra";38;1;2007;"no";"obs";NA;NA;1;52;52;3.95124371858143;1;1
"166";"2009_82_aldra";"2009_82";82;"2009_aldra";2009;"aldra";38;2;2007;"no";NA;"capt";NA;0;52;52;3.95124371858143;1;1
"167";"2008_83_aldra";"2008_83";83;"2008_aldra";2008;"aldra";38;1;2007;"no";"obs";"capt";NA;1;52;52;3.95124371858143;1;1
"168";"2009_83_aldra";"2009_83";83;"2009_aldra";2009;"aldra";38;2;2007;"no";"obs";"capt";NA;0;52;52;3.95124371858143;1;1
"169";"2008_84_aldra";"2008_84";84;"2008_aldra";2008;"aldra";38;1;2007;"no";"obs";"capt";NA;1;52;52;3.95124371858143;1;1
"170";"2009_84_aldra";"2009_84";84;"2009_aldra";2009;"aldra";38;2;2007;"no";"obs";"capt";NA;0;52;52;3.95124371858143;1;1
"171";"2008_85_hestmannøy";"2008_85";85;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;1;153;153;5.03043792139244;1;0
"172";"2009_85_hestmannøy";"2009_85";85;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";NA;"capt";NA;1;157;157;5.05624580534831;1;0
"173";"2010_85_hestmannøy";"2010_85";85;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;1;214;214;5.36597601502185;1;0
"174";"2011_85_hestmannøy";"2011_85";85;"2011_hestmannøy";2011;"hestmannøy";27;4;2007;"no";"obs";NA;NA;1;283;283;5.64544689764324;1;0
"175";"2012_85_hestmannøy";"2012_85";85;"2012_hestmannøy";2012;"hestmannøy";27;5;2007;"gene_new";NA;NA;"gene_new";0;156;156;5.04985600724954;1;0
"176";"2008_86_hestmannøy";"2008_86";86;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;0;153;153;5.03043792139244;1;1
"177";"2008_87_gjerøy";"2008_87";87;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;1;121;121;4.79579054559674;1;0
"178";"2009_87_gjerøy";"2009_87";87;"2009_gjerøy";2009;"gjerøy";26;2;2007;"no";NA;"capt";NA;1;107;107;4.67282883446191;1;0
"179";"2010_87_gjerøy";"2010_87";87;"2010_gjerøy";2010;"gjerøy";26;3;2007;"no";"obs";"capt";NA;1;136;136;4.91265488573605;1;0
"180";"2011_87_gjerøy";"2011_87";87;"2011_gjerøy";2011;"gjerøy";26;4;2007;"no";"obs";NA;NA;1;144;144;4.969813299576;1;0
"181";"2012_87_gjerøy";"2012_87";87;"2012_gjerøy";2012;"gjerøy";26;5;2007;"yes";NA;NA;NA;1;196;196;5.27811465923052;1;0
"182";"2013_87_gjerøy";"2013_87";87;"2013_gjerøy";2013;"gjerøy";26;6;2007;"no";NA;"capt";NA;0;168;168;5.12396397940326;1;0
"183";"2008_88_hestmannøy";"2008_88";88;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;1;153;153;5.03043792139244;1;1
"184";"2009_88_hestmannøy";"2009_88";88;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";"capt";NA;0;157;157;5.05624580534831;1;1
"185";"2008_89_hestmannøy";"2008_89";89;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;0;153;153;5.03043792139244;1;1
"186";"2008_90_selvær";"2008_90";90;"2008_selvær";2008;"selvær";24;1;2007;"no";"obs";NA;NA;0;89;89;4.48863636973214;0;0
"187";"2008_91_selvær";"2008_91";91;"2008_selvær";2008;"selvær";24;1;2007;"no";"obs";NA;NA;0;89;89;4.48863636973214;0;0
"188";"2008_92_gjerøy";"2008_92";92;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;1;121;121;4.79579054559674;1;1
"189";"2009_92_gjerøy";"2009_92";92;"2009_gjerøy";2009;"gjerøy";26;2;2007;"yes";NA;NA;NA;1;107;107;4.67282883446191;1;1
"190";"2010_92_gjerøy";"2010_92";92;"2010_gjerøy";2010;"gjerøy";26;3;2007;"yes";NA;NA;NA;1;136;136;4.91265488573605;1;1
"191";"2011_92_gjerøy";"2011_92";92;"2011_gjerøy";2011;"gjerøy";26;4;2007;"no";"obs";NA;NA;0;144;144;4.969813299576;1;1
"192";"2008_93_gjerøy";"2008_93";93;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;1;121;121;4.79579054559674;1;1
"193";"2009_93_gjerøy";"2009_93";93;"2009_gjerøy";2009;"gjerøy";26;2;2007;"no";"obs";NA;NA;1;107;107;4.67282883446191;1;1
"194";"2010_93_gjerøy";"2010_93";93;"2010_gjerøy";2010;"gjerøy";26;3;2007;"yes";NA;NA;NA;1;136;136;4.91265488573605;1;1
"195";"2011_93_gjerøy";"2011_93";93;"2011_gjerøy";2011;"gjerøy";26;4;2007;"no";"obs";NA;NA;0;144;144;4.969813299576;1;1
"196";"2008_94_gjerøy";"2008_94";94;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;0;121;121;4.79579054559674;1;1
"197";"2008_95_træna";"2008_95";95;"2008_træna";2008;"træna";23;1;2007;"no";"obs";NA;NA;0;28;28;3.3322045101752;0;1
"198";"2008_96_hestmannøy";"2008_96";96;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;1;153;153;5.03043792139244;1;0
"199";"2009_96_hestmannøy";"2009_96";96;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";"capt";NA;0;157;157;5.05624580534831;1;0
"200";"2007_97_hestmannøy";"2007_97";97;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";NA;"capt";NA;1;172;172;5.14749447681345;1;0
"201";"2008_97_hestmannøy";"2008_97";97;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";"capt";NA;1;153;153;5.03043792139244;1;0
"202";"2009_97_hestmannøy";"2009_97";97;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";"obs";"capt";NA;0;157;157;5.05624580534831;1;0
"203";"2007_98_hestmannøy";"2007_98";98;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";"obs";"capt";NA;0;172;172;5.14749447681345;1;0
"204";"2008_99_hestmannøy";"2008_99";99;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;1;153;153;5.03043792139244;1;1
"205";"2009_99_hestmannøy";"2009_99";99;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";NA;NA;0;157;157;5.05624580534831;1;1
"206";"2008_100_hestmannøy";"2008_100";100;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"yes";NA;NA;NA;1;153;153;5.03043792139244;1;1
"207";"2009_100_hestmannøy";"2009_100";100;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";NA;"capt";NA;0;157;157;5.05624580534831;1;1
"208";"2007_101_hestmannøy";"2007_101";101;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";"obs";"capt";NA;1;172;172;5.14749447681345;1;1
"209";"2008_101_hestmannøy";"2008_101";101;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"yes";NA;NA;NA;1;153;153;5.03043792139244;1;1
"210";"2009_101_hestmannøy";"2009_101";101;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";"obs";"capt";NA;1;157;157;5.05624580534831;1;1
"211";"2010_101_hestmannøy";"2010_101";101;"2010_hestmannøy";2010;"hestmannøy";27;4;2006;"no";"obs";NA;NA;0;214;214;5.36597601502185;1;1
"212";"2008_102_hestmannøy";"2008_102";102;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;0;153;153;5.03043792139244;1;0
"213";"2007_103_hestmannøy";"2007_103";103;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";"obs";"capt";NA;1;172;172;5.14749447681345;1;0
"214";"2008_103_hestmannøy";"2008_103";103;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";NA;NA;1;153;153;5.03043792139244;1;0
"215";"2009_103_hestmannøy";"2009_103";103;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";"obs";NA;NA;1;157;157;5.05624580534831;1;0
"216";"2010_103_hestmannøy";"2010_103";103;"2010_hestmannøy";2010;"hestmannøy";27;4;2006;"gene_new";NA;NA;"gene_new";0;214;214;5.36597601502185;1;0
"217";"2008_104_hestmannøy";"2008_104";104;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;1;153;153;5.03043792139244;1;1
"218";"2009_104_hestmannøy";"2009_104";104;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";NA;NA;1;157;157;5.05624580534831;1;1
"219";"2010_104_hestmannøy";"2010_104";104;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"yes";NA;NA;NA;1;214;214;5.36597601502185;1;1
"220";"2011_104_hestmannøy";"2011_104";104;"2011_hestmannøy";2011;"hestmannøy";27;4;2007;"no";"obs";NA;NA;0;283;283;5.64544689764324;1;1
"221";"2007_105_hestmannøy";"2007_105";105;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";NA;"capt";NA;1;172;172;5.14749447681345;1;1
"222";"2008_105_hestmannøy";"2008_105";105;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";"capt";NA;0;153;153;5.03043792139244;1;1
"223";"2008_106_hestmannøy";"2008_106";106;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;0;153;153;5.03043792139244;1;1
"224";"2008_107_myken";"2008_107";107;"2008_myken";2008;"myken";22;1;2007;"no";"obs";NA;NA;0;22;22;3.09104245335832;0;0
"225";"2008_108_hestmannøy";"2008_108";108;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;1;153;153;5.03043792139244;1;0
"226";"2009_108_hestmannøy";"2009_108";108;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";NA;"capt";NA;1;157;157;5.05624580534831;1;0
"227";"2010_108_hestmannøy";"2010_108";108;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;1;214;214;5.36597601502185;1;0
"228";"2011_108_hestmannøy";"2011_108";108;"2011_hestmannøy";2011;"hestmannøy";27;4;2007;"no";"obs";"capt";NA;0;283;283;5.64544689764324;1;0
"229";"2008_109_selvær";"2008_109";109;"2008_selvær";2008;"selvær";24;1;2007;"no";"obs";NA;NA;0;89;89;4.48863636973214;0;0
"230";"2008_110_hestmannøy";"2008_110";110;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";NA;NA;1;153;153;5.03043792139244;1;1
"231";"2009_110_hestmannøy";"2009_110";110;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";"capt";NA;1;157;157;5.05624580534831;1;1
"232";"2010_110_hestmannøy";"2010_110";110;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;0;214;214;5.36597601502185;1;1
"233";"2008_111_hestmannøy";"2008_111";111;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";NA;NA;1;153;153;5.03043792139244;1;1
"234";"2009_111_hestmannøy";"2009_111";111;"2009_hestmannøy";2009;"hestmannøy";27;2;2007;"no";"obs";NA;NA;1;157;157;5.05624580534831;1;1
"235";"2010_111_hestmannøy";"2010_111";111;"2010_hestmannøy";2010;"hestmannøy";27;3;2007;"no";NA;"capt";NA;0;214;214;5.36597601502185;1;1
"236";"2008_112_hestmannøy";"2008_112";112;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";NA;NA;0;153;153;5.03043792139244;1;0
"237";"2007_113_hestmannøy";"2007_113";113;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";NA;"capt";NA;1;172;172;5.14749447681345;1;0
"238";"2008_113_hestmannøy";"2008_113";113;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";"capt";NA;1;153;153;5.03043792139244;1;0
"239";"2009_113_hestmannøy";"2009_113";113;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";NA;"capt";NA;0;157;157;5.05624580534831;1;0
"240";"2007_114_hestmannøy";"2007_114";114;"2007_hestmannøy";2007;"hestmannøy";27;1;2006;"no";"obs";"capt";NA;1;172;172;5.14749447681345;1;0
"241";"2008_114_hestmannøy";"2008_114";114;"2008_hestmannøy";2008;"hestmannøy";27;2;2006;"no";"obs";"capt";NA;1;153;153;5.03043792139244;1;0
"242";"2009_114_hestmannøy";"2009_114";114;"2009_hestmannøy";2009;"hestmannøy";27;3;2006;"no";"obs";"capt";NA;0;157;157;5.05624580534831;1;0
"243";"2008_115_hestmannøy";"2008_115";115;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";"obs";"capt";NA;0;153;153;5.03043792139244;1;1
"244";"2008_116_hestmannøy";"2008_116";116;"2008_hestmannøy";2008;"hestmannøy";27;1;2007;"no";NA;"capt";NA;0;153;153;5.03043792139244;1;1
"245";"2008_117_nesøy";"2008_117";117;"2008_nesøy";2008;"nesøy";20;1;2007;"no";"obs";NA;NA;1;21;21;3.04452243772342;1;0
"246";"2009_117_nesøy";"2009_117";117;"2009_nesøy";2009;"nesøy";20;2;2007;"no";"obs";NA;NA;1;17;17;2.83321334405622;1;0
"247";"2010_117_nesøy";"2010_117";117;"2010_nesøy";2010;"nesøy";20;3;2007;"no";"obs";"capt";NA;1;17;17;2.83321334405622;1;0
"248";"2011_117_nesøy";"2011_117";117;"2011_nesøy";2011;"nesøy";20;4;2007;"yes";NA;NA;NA;1;35;35;3.55534806148941;1;0
"249";"2012_117_nesøy";"2012_117";117;"2012_nesøy";2012;"nesøy";20;5;2007;"no";"obs";"capt";NA;0;23;23;3.13549421592915;1;0
"250";"2008_118_gjerøy";"2008_118";118;"2008_gjerøy";2008;"gjerøy";26;1;2007;"no";"obs";"capt";NA;0;121;121;4.79579054559674;1;1
"251";"1998_119_nesøy";"1998_119";119;"1998_nesøy";1998;"nesøy";20;6;1992;"no";NA;"capt";NA;0;26;26;3.25809653802148;1;0
"252";"1998_120_nesøy";"1998_120";120;"1998_nesøy";1998;"nesøy";20;6;1992;"yes";NA;NA;NA;1;26;26;3.25809653802148;1;1
"253";"1999_120_nesøy";"1999_120";120;"1999_nesøy";1999;"nesøy";20;7;1992;"no";"obs";NA;NA;0;19;19;2.94443897916644;1;1
"254";"1998_121_træna";"1998_121";121;"1998_træna";1998;"træna";23;6;1992;"no";"obs";"capt";NA;0;45;45;3.80666248977032;0;0
"255";"1998_122_hestmannøy";"1998_122";122;"1998_hestmannøy";1998;"hestmannøy";27;6;1992;"no";NA;"capt";NA;0;118;118;4.77068462446567;1;1
"256";"1998_123_indre kvarøy";"1998_123";123;"1998_indre kvarøy";1998;"indre kvarøy";28;6;1992;"yes";NA;NA;NA;1;51;51;3.93182563272433;1;0
"257";"1999_123_indre kvarøy";"1999_123";123;"1999_indre kvarøy";1999;"indre kvarøy";28;7;1992;"no";NA;"capt";NA;0;51;51;3.93182563272433;1;0
"258";"1998_124_gjerøy";"1998_124";124;"1998_gjerøy";1998;"gjerøy";26;6;1992;"no";NA;"capt";NA;0;66;66;4.18965474202643;1;1
"259";"1998_125_gjerøy";"1998_125";125;"1998_gjerøy";1998;"gjerøy";26;4;1994;"no";NA;"capt";NA;1;66;66;4.18965474202643;1;0
"260";"1999_125_gjerøy";"1999_125";125;"1999_gjerøy";1999;"gjerøy";26;5;1994;"no";"obs";NA;NA;1;78;78;4.35670882668959;1;0
"261";"2000_125_gjerøy";"2000_125";125;"2000_gjerøy";2000;"gjerøy";26;6;1994;"no";NA;"capt";NA;0;67;67;4.20469261939097;1;0
"262";"1998_126_gjerøy";"1998_126";126;"1998_gjerøy";1998;"gjerøy";26;4;1994;"no";NA;"capt";NA;1;66;66;4.18965474202643;1;1
"263";"1999_126_gjerøy";"1999_126";126;"1999_gjerøy";1999;"gjerøy";26;5;1994;"no";"obs";NA;NA;0;78;78;4.35670882668959;1;1
"264";"1998_127_lurøy-onøy";"1998_127";127;"1998_lurøy-onøy";1998;"lurøy-onøy";33;4;1994;"no";"obs";NA;NA;0;48;48;3.87120101090789;1;0
"265";"1998_128_nesøy";"1998_128";128;"1998_nesøy";1998;"nesøy";20;4;1994;"no";"obs";"capt";NA;1;26;26;3.25809653802148;1;1
"266";"1999_128_nesøy";"1999_128";128;"1999_nesøy";1999;"nesøy";20;5;1994;"no";"obs";NA;NA;0;19;19;2.94443897916644;1;1
"267";"1998_129_nesøy";"1998_129";129;"1998_nesøy";1998;"nesøy";20;4;1994;"no";"obs";"capt";NA;1;26;26;3.25809653802148;1;1
"268";"1999_129_nesøy";"1999_129";129;"1999_nesøy";1999;"nesøy";20;5;1994;"no";"obs";"capt";NA;1;19;19;2.94443897916644;1;1
"269";"2000_129_nesøy";"2000_129";129;"2000_nesøy";2000;"nesøy";20;6;1994;"no";"obs";"capt";NA;1;28;28;3.3322045101752;1;1
"270";"2001_129_nesøy";"2001_129";129;"2001_nesøy";2001;"nesøy";20;7;1994;"no";NA;"capt";NA;0;26;26;3.25809653802148;1;1
"271";"1998_130_hestmannøy";"1998_130";130;"1998_hestmannøy";1998;"hestmannøy";27;4;1994;"no";"obs";NA;NA;1;118;118;4.77068462446567;1;0
"272";"1999_130_hestmannøy";"1999_130";130;"1999_hestmannøy";1999;"hestmannøy";27;5;1994;"no";"obs";NA;NA;1;154;154;5.03695260241363;1;0
"273";"2000_130_hestmannøy";"2000_130";130;"2000_hestmannøy";2000;"hestmannøy";27;6;1994;"no";"obs";"capt";NA;1;121;121;4.79579054559674;1;0
"274";"2001_130_hestmannøy";"2001_130";130;"2001_hestmannøy";2001;"hestmannøy";27;7;1994;"no";"obs";NA;NA;1;141;141;4.94875989037817;1;0
"275";"2002_130_hestmannøy";"2002_130";130;"2002_hestmannøy";2002;"hestmannøy";27;8;1994;"gene_new";NA;NA;"gene_new";0;81;81;4.39444915467244;1;0
"276";"1998_131_hestmannøy";"1998_131";131;"1998_hestmannøy";1998;"hestmannøy";27;4;1994;"no";"obs";NA;NA;0;118;118;4.77068462446567;1;0
"277";"1998_132_selvær";"1998_132";132;"1998_selvær";1998;"selvær";24;4;1994;"no";"obs";NA;NA;0;71;71;4.26267987704132;0;1
"278";"1998_133_myken";"1998_133";133;"1998_myken";1998;"myken";22;4;1994;"no";"obs";NA;NA;0;19;19;2.94443897916644;0;1
"279";"1998_134_lurøy-onøy";"1998_134";134;"1998_lurøy-onøy";1998;"lurøy-onøy";33;4;1994;"no";"obs";NA;NA;0;48;48;3.87120101090789;1;1
"280";"1998_135_lurøy-onøy";"1998_135";135;"1998_lurøy-onøy";1998;"lurøy-onøy";33;4;1994;"no";"obs";NA;NA;0;48;48;3.87120101090789;1;0
"281";"1998_136_gjerøy";"1998_136";136;"1998_gjerøy";1998;"gjerøy";26;5;1993;"no";"obs";"capt";NA;1;66;66;4.18965474202643;1;0
"282";"1999_136_gjerøy";"1999_136";136;"1999_gjerøy";1999;"gjerøy";26;6;1993;"no";"obs";"capt";NA;1;78;78;4.35670882668959;1;0
"283";"2000_136_gjerøy";"2000_136";136;"2000_gjerøy";2000;"gjerøy";26;7;1993;"no";NA;"capt";NA;1;67;67;4.20469261939097;1;0
"284";"2001_136_gjerøy";"2001_136";136;"2001_gjerøy";2001;"gjerøy";26;8;1993;"no";NA;"capt";NA;0;59;59;4.07753744390572;1;0
"285";"1998_137_gjerøy";"1998_137";137;"1998_gjerøy";1998;"gjerøy";26;5;1993;"yes";NA;NA;NA;1;66;66;4.18965474202643;1;1
"286";"1999_137_gjerøy";"1999_137";137;"1999_gjerøy";1999;"gjerøy";26;6;1993;"no";"obs";"capt";NA;1;78;78;4.35670882668959;1;1
"287";"2000_137_gjerøy";"2000_137";137;"2000_gjerøy";2000;"gjerøy";26;7;1993;"no";"obs";"capt";NA;0;67;67;4.20469261939097;1;1
"288";"1998_138_gjerøy";"1998_138";138;"1998_gjerøy";1998;"gjerøy";26;5;1993;"yes";NA;NA;NA;1;66;66;4.18965474202643;1;1
"289";"1999_138_gjerøy";"1999_138";138;"1999_gjerøy";1999;"gjerøy";26;6;1993;"no";"obs";NA;NA;0;78;78;4.35670882668959;1;1
"290";"1998_139_selvær";"1998_139";139;"1998_selvær";1998;"selvær";24;5;1993;"no";"obs";NA;NA;1;71;71;4.26267987704132;0;0
"291";"1999_139_selvær";"1999_139";139;"1999_selvær";1999;"selvær";24;6;1993;"no";"obs";"capt";NA;0;92;92;4.52178857704904;0;0
"292";"1998_140_indre kvarøy";"1998_140";140;"1998_indre kvarøy";1998;"indre kvarøy";28;5;1993;"no";"obs";NA;NA;0;51;51;3.93182563272433;1;1
"293";"1998_141_træna";"1998_141";141;"1998_træna";1998;"træna";23;5;1993;"yes";NA;NA;NA;1;45;45;3.80666248977032;0;1
"294";"1999_141_træna";"1999_141";141;"1999_træna";1999;"træna";23;6;1993;"no";NA;"capt";NA;0;77;77;4.34380542185368;0;1
"295";"1998_142_selvær";"1998_142";142;"1998_selvær";1998;"selvær";24;5;1993;"no";"obs";NA;NA;0;71;71;4.26267987704132;0;0
"296";"1998_143_nesøy";"1998_143";143;"1998_nesøy";1998;"nesøy";20;5;1993;"no";"obs";NA;NA;1;26;26;3.25809653802148;1;0
"297";"1999_143_nesøy";"1999_143";143;"1999_nesøy";1999;"nesøy";20;6;1993;"gene_new";NA;NA;"gene_new";0;19;19;2.94443897916644;1;0
"298";"1998_144_gjerøy";"1998_144";144;"1998_gjerøy";1998;"gjerøy";26;5;1993;"no";"obs";"capt";NA;1;66;66;4.18965474202643;1;1
"299";"1999_144_gjerøy";"1999_144";144;"1999_gjerøy";1999;"gjerøy";26;6;1993;"no";"obs";NA;NA;1;78;78;4.35670882668959;1;1
"300";"2000_144_gjerøy";"2000_144";144;"2000_gjerøy";2000;"gjerøy";26;7;1993;"no";"obs";"capt";NA;1;67;67;4.20469261939097;1;1
"301";"2001_144_gjerøy";"2001_144";144;"2001_gjerøy";2001;"gjerøy";26;8;1993;"no";"obs";NA;NA;1;59;59;4.07753744390572;1;1
"302";"2002_144_gjerøy";"2002_144";144;"2002_gjerøy";2002;"gjerøy";26;9;1993;"no";"obs";"capt";NA;0;52;52;3.95124371858143;1;1
"303";"1998_145_hestmannøy";"1998_145";145;"1998_hestmannøy";1998;"hestmannøy";27;5;1993;"no";"obs";NA;NA;0;118;118;4.77068462446567;1;0
"304";"1998_146_hestmannøy";"1998_146";146;"1998_hestmannøy";1998;"hestmannøy";27;5;1993;"no";"obs";NA;NA;0;118;118;4.77068462446567;1;0
"305";"1998_147_lurøy-onøy";"1998_147";147;"1998_lurøy-onøy";1998;"lurøy-onøy";33;5;1993;"no";NA;"capt";NA;1;48;48;3.87120101090789;1;0
"306";"1999_147_lurøy-onøy";"1999_147";147;"1999_lurøy-onøy";1999;"lurøy-onøy";33;6;1993;"yes";NA;NA;NA;1;108;108;4.68213122712422;1;0
"307";"2000_147_lurøy-onøy";"2000_147";147;"2000_lurøy-onøy";2000;"lurøy-onøy";33;7;1993;"gene_new";NA;NA;"gene_new";0;71;71;4.26267987704132;1;0
"308";"1998_148_gjerøy";"1998_148";148;"1998_gjerøy";1998;"gjerøy";26;5;1993;"yes";NA;NA;NA;1;66;66;4.18965474202643;1;0
"309";"1999_148_gjerøy";"1999_148";148;"1999_gjerøy";1999;"gjerøy";26;6;1993;"no";"obs";NA;NA;0;78;78;4.35670882668959;1;0
"310";"1998_149_indre kvarøy";"1998_149";149;"1998_indre kvarøy";1998;"indre kvarøy";28;5;1993;"no";"obs";NA;NA;1;51;51;3.93182563272433;1;0
"311";"1999_149_indre kvarøy";"1999_149";149;"1999_indre kvarøy";1999;"indre kvarøy";28;6;1993;"no";"obs";NA;NA;0;51;51;3.93182563272433;1;0
"312";"1998_150_lurøy-onøy";"1998_150";150;"1998_lurøy-onøy";1998;"lurøy-onøy";33;5;1993;"no";"obs";NA;NA;0;48;48;3.87120101090789;1;1
"313";"1998_151_selvær";"1998_151";151;"1998_selvær";1998;"selvær";24;4;1994;"no";NA;"capt";NA;0;71;71;4.26267987704132;0;1
"314";"1998_152_gjerøy";"1998_152";152;"1998_gjerøy";1998;"gjerøy";26;4;1994;"yes";NA;NA;NA;1;66;66;4.18965474202643;1;0
"315";"1999_152_gjerøy";"1999_152";152;"1999_gjerøy";1999;"gjerøy";26;5;1994;"no";"obs";NA;NA;0;78;78;4.35670882668959;1;0
"316";"1998_153_gjerøy";"1998_153";153;"1998_gjerøy";1998;"gjerøy";26;5;1993;"no";NA;"capt";NA;1;66;66;4.18965474202643;1;1
"317";"1999_153_gjerøy";"1999_153";153;"1999_gjerøy";1999;"gjerøy";26;6;1993;"no";"obs";"capt";NA;1;78;78;4.35670882668959;1;1
"318";"2000_153_gjerøy";"2000_153";153;"2000_gjerøy";2000;"gjerøy";26;7;1993;"gene_new";NA;NA;"gene_new";0;67;67;4.20469261939097;1;1
"319";"1998_154_nesøy";"1998_154";154;"1998_nesøy";1998;"nesøy";20;4;1994;"no";"obs";"capt";NA;0;26;26;3.25809653802148;1;0
"320";"1998_155_indre kvarøy";"1998_155";155;"1998_indre kvarøy";1998;"indre kvarøy";28;4;1994;"no";"obs";NA;NA;1;51;51;3.93182563272433;1;1
