"ID";"lifestage";"Year";"Island";"Location"
"10159";6696;"fledge";2011;20;"nesøy"
"10160";6696;"nest";2011;20;"nesøy"
"10161";6696;"recruit";2011;20;"nesøy"
"10162";6697;"nest";2010;22;"myken"
"10163";6698;"nest";2010;22;"myken"
"10164";6699;"nest";2010;22;"myken"
"10165";6700;"nest";2011;27;"hestmannøy"
"10166";6701;"nest";2011;27;"hestmannøy"
"10167";6702;"nest";2011;27;"hestmannøy"
"10168";6703;"nest";2011;22;"myken"
"10169";6703;"fledge";2011;22;"myken"
"10170";6703;"recruit";2011;22;"myken"
"10171";6704;"nest";2011;22;"myken"
"10172";6705;"nest";2011;22;"myken"
"10173";6706;"nest";2011;22;"myken"
"10174";6707;"nest";2011;22;"myken"
"10175";6708;"nest";2011;27;"hestmannøy"
"10176";6708;"fledge";2011;27;"hestmannøy"
"10177";6708;"recruit";2011;27;"hestmannøy"
"10178";6709;"fledge";2011;27;"hestmannøy"
"10179";6709;"nest";2011;27;"hestmannøy"
"10180";6709;"recruit";2011;27;"hestmannøy"
"10181";6710;"nest";2011;27;"hestmannøy"
"10182";6711;"nest";2011;27;"hestmannøy"
"10183";6712;"nest";2011;27;"hestmannøy"
"10184";6713;"nest";2011;27;"hestmannøy"
"10185";6714;"nest";2011;26;"gjerøy"
"10186";6715;"nest";2011;26;"gjerøy"
"10187";6716;"nest";2011;26;"gjerøy"
"10188";6717;"fledge";2011;38;"aldra"
"10189";6717;"nest";2011;38;"aldra"
"10190";6718;"nest";2011;38;"aldra"
"10191";6718;"fledge";2011;38;"aldra"
"10192";6718;"recruit";2011;38;"aldra"
"10193";6719;"fledge";2011;38;"aldra"
"10194";6719;"nest";2011;38;"aldra"
"10195";6720;"nest";2011;22;"myken"
"10196";6720;"fledge";2011;22;"myken"
"10197";6721;"fledge";2011;22;"myken"
"10198";6721;"nest";2011;22;"myken"
"10199";6722;"nest";2011;22;"myken"
"10200";6723;"nest";2011;27;"hestmannøy"
"10201";6724;"nest";2011;26;"gjerøy"
"10202";6724;"recruit";2011;26;"gjerøy"
"10203";6725;"nest";2011;27;"hestmannøy"
"10204";6726;"nest";2011;27;"hestmannøy"
"10205";6727;"nest";2011;27;"hestmannøy"
"10206";6728;"nest";2011;27;"hestmannøy"
"10207";6729;"nest";2011;27;"hestmannøy"
"10208";6730;"nest";2011;27;"hestmannøy"
"10209";6731;"nest";2011;26;"gjerøy"
"10210";6731;"fledge";2011;26;"gjerøy"
"10211";6732;"nest";2011;26;"gjerøy"
"10212";6733;"nest";2011;26;"gjerøy"
"10213";6734;"nest";2011;26;"gjerøy"
"10214";6735;"nest";2011;26;"gjerøy"
"10215";6736;"nest";2011;27;"hestmannøy"
"10216";6737;"nest";2011;27;"hestmannøy"
"10217";6737;"fledge";2011;27;"hestmannøy"
"10218";6738;"nest";2011;27;"hestmannøy"
"10219";6739;"nest";2011;27;"hestmannøy"
"10220";6740;"nest";2011;27;"hestmannøy"
"10221";6741;"nest";2011;27;"hestmannøy"
"10222";6742;"nest";2011;27;"hestmannøy"
"10223";6743;"nest";2011;27;"hestmannøy"
"10224";6744;"nest";2011;27;"hestmannøy"
"10225";6745;"nest";2011;27;"hestmannøy"
"10226";6745;"fledge";2011;27;"hestmannøy"
"10227";6746;"nest";2011;27;"hestmannøy"
"10228";6747;"nest";2011;22;"myken"
"10229";6748;"nest";2011;22;"myken"
"10230";6748;"fledge";2011;22;"myken"
"10231";6749;"fledge";2011;22;"myken"
"10232";6749;"nest";2011;22;"myken"
"10233";6750;"nest";2011;22;"myken"
"10234";6751;"nest";2011;22;"myken"
"10235";6751;"recruit";2011;22;"myken"
"10236";6752;"nest";2011;22;"myken"
"10237";6753;"nest";2011;22;"myken"
"10238";6753;"fledge";2011;22;"myken"
"10239";6754;"fledge";2011;22;"myken"
"10240";6754;"nest";2011;22;"myken"
"10241";6755;"nest";2011;22;"myken"
"10242";6755;"fledge";2011;22;"myken"
"10243";6755;"recruit";2011;22;"myken"
"10244";6756;"nest";2011;22;"myken"
"10245";6757;"nest";2011;22;"myken"
"10246";6757;"fledge";2011;22;"myken"
"10247";6758;"nest";2011;22;"myken"
"10248";6758;"fledge";2011;22;"myken"
"10249";6759;"nest";2011;22;"myken"
"10250";6760;"nest";2011;22;"myken"
"10251";6760;"fledge";2011;22;"myken"
"10252";6761;"nest";2011;22;"myken"
"10253";6762;"nest";2011;22;"myken"
"10254";6763;"nest";2011;22;"myken"
"10255";6764;"nest";2011;22;"myken"
"10256";6764;"fledge";2011;22;"myken"
"10257";6765;"nest";2011;22;"myken"
"10258";6766;"nest";2011;22;"myken"
"10259";6767;"nest";2011;22;"myken"
"10260";6767;"fledge";2011;22;"myken"
"10261";6767;"recruit";2011;22;"myken"
"10262";6767;"adult";2011;22;"myken"
"10263";6768;"fledge";2011;22;"myken"
"10264";6768;"nest";2011;22;"myken"
"10265";6769;"nest";2011;22;"myken"
"10266";6769;"fledge";2011;22;"myken"
"10267";6769;"recruit";2011;22;"myken"
"10268";6770;"nest";2011;22;"myken"
"10269";6771;"nest";2011;22;"myken"
"10270";6771;"fledge";2011;22;"myken"
"10271";6772;"nest";2011;22;"myken"
"10272";6772;"fledge";2011;22;"myken"
"10273";6773;"nest";2011;26;"gjerøy"
"10274";6774;"nest";2011;26;"gjerøy"
"10275";6775;"nest";2011;26;"gjerøy"
"10276";6776;"nest";2011;26;"gjerøy"
"10277";6777;"nest";2011;26;"gjerøy"
"10278";6778;"nest";2011;20;"nesøy"
"10279";6778;"fledge";2011;20;"nesøy"
"10280";6779;"nest";2011;20;"nesøy"
"10281";6780;"nest";2011;20;"nesøy"
"10282";6781;"nest";2011;20;"nesøy"
"10283";6782;"nest";2011;24;"selvær"
"10284";6783;"nest";2011;24;"selvær"
"10285";6784;"nest";2011;24;"selvær"
"10286";6784;"fledge";2011;24;"selvær"
"10287";6785;"nest";2011;24;"selvær"
"10288";6786;"nest";2011;24;"selvær"
"10289";6787;"nest";2011;24;"selvær"
"10290";6788;"nest";2011;24;"selvær"
"10291";6788;"fledge";2011;24;"selvær"
"10292";6788;"adult";2011;24;"selvær"
"10293";6789;"nest";2011;24;"selvær"
"10294";6790;"nest";2011;24;"selvær"
"10295";6791;"nest";2011;24;"selvær"
"10296";6791;"recruit";2011;24;"selvær"
"10297";6792;"nest";2011;24;"selvær"
"10298";6793;"nest";2011;24;"selvær"
"10299";6793;"fledge";2011;24;"selvær"
"10300";6794;"nest";2011;24;"selvær"
"10301";6795;"nest";2011;23;"træna"
"10302";6795;"fledge";2011;23;"træna"
"10303";6796;"nest";2011;23;"træna"
"10304";6797;"nest";2011;23;"træna"
"10305";6797;"fledge";2011;23;"træna"
"10306";6798;"nest";2011;23;"træna"
"10307";6799;"nest";2011;23;"træna"
"10308";6799;"fledge";2011;23;"træna"
"10309";6800;"fledge";2011;23;"træna"
"10310";6800;"nest";2011;23;"træna"
"10311";6801;"nest";2011;23;"træna"
"10312";6802;"nest";2011;23;"træna"
"10313";6802;"fledge";2011;23;"træna"
"10314";6803;"nest";2011;23;"træna"
"10315";6804;"nest";2011;23;"træna"
"10316";6804;"fledge";2011;23;"træna"
"10317";6805;"nest";2011;23;"træna"
"10318";6806;"nest";2011;23;"træna"
"10319";6807;"nest";2011;23;"træna"
"10320";6808;"nest";2011;23;"træna"
"10321";6809;"nest";2011;23;"træna"
"10322";6810;"nest";2011;23;"træna"
"10323";6811;"nest";2011;23;"træna"
"10324";6812;"nest";2011;23;"træna"
"10325";6812;"fledge";2011;23;"træna"
"10326";6813;"nest";2011;23;"træna"
"10327";6814;"nest";2011;23;"træna"
"10328";6814;"fledge";2011;23;"træna"
"10329";6815;"fledge";2011;23;"træna"
"10330";6815;"nest";2011;23;"træna"
"10331";6816;"nest";2011;23;"træna"
"10332";6817;"nest";2011;24;"selvær"
"10333";6817;"fledge";2011;24;"selvær"
"10334";6818;"fledge";2011;24;"selvær"
"10335";6818;"nest";2011;24;"selvær"
"10336";6819;"nest";2011;24;"selvær"
"10337";6820;"nest";2011;24;"selvær"
"10338";6820;"fledge";2011;24;"selvær"
"10339";6821;"nest";2011;24;"selvær"
"10340";6822;"nest";2011;24;"selvær"
"10341";6823;"nest";2011;24;"selvær"
"10342";6824;"nest";2011;24;"selvær"
"10343";6825;"nest";2011;24;"selvær"
"10344";6826;"nest";2011;24;"selvær"
"10345";6827;"nest";2011;24;"selvær"
"10346";6827;"fledge";2011;24;"selvær"
"10347";6828;"nest";2011;24;"selvær"
"10348";6829;"nest";2011;24;"selvær"
"10349";6830;"nest";2011;24;"selvær"
"10350";6831;"nest";2011;24;"selvær"
"10351";6831;"adult";2011;24;"selvær"
"10352";6832;"nest";2011;24;"selvær"
"10353";6833;"nest";2011;24;"selvær"
"10354";6834;"nest";2011;24;"selvær"
"10355";6835;"nest";2011;24;"selvær"
"10356";6836;"nest";2011;23;"træna"
"10357";6837;"nest";2011;23;"træna"
"10358";6837;"fledge";2011;23;"træna"
"10359";6837;"adult";2011;23;"træna"
"10360";6838;"nest";2011;23;"træna"
"10361";6839;"nest";2011;23;"træna"
"10362";6839;"fledge";2011;23;"træna"
"10363";6840;"fledge";2011;23;"træna"
"10364";6840;"nest";2011;23;"træna"
"10365";6841;"nest";2011;23;"træna"
"10366";6841;"fledge";2011;23;"træna"
"10367";6842;"fledge";2011;23;"træna"
"10368";6842;"nest";2011;23;"træna"
"10369";6843;"nest";2011;23;"træna"
"10370";6843;"fledge";2011;23;"træna"
"10371";6843;"recruit";2011;23;"træna"
"10372";6843;"adult";2011;23;"træna"
"10373";6844;"fledge";2011;23;"træna"
"10374";6844;"nest";2011;23;"træna"
"10375";6845;"nest";2011;23;"træna"
"10376";6846;"nest";2011;23;"træna"
"10377";6847;"nest";2011;24;"selvær"
"10378";6847;"fledge";2011;24;"selvær"
"10379";6848;"fledge";2011;24;"selvær"
"10380";6848;"nest";2011;24;"selvær"
"10381";6848;"recruit";2011;24;"selvær"
"10382";6849;"nest";2011;24;"selvær"
"10383";6850;"nest";2011;24;"selvær"
"10384";6851;"nest";2011;24;"selvær"
"10385";6852;"nest";2011;24;"selvær"
"10386";6853;"nest";2011;34;"lovund"
"10387";6854;"nest";2011;34;"lovund"
"10388";6855;"nest";2011;34;"lovund"
"10389";6855;"adult";2011;34;"lovund"
"10390";6856;"nest";2011;34;"lovund"
"10391";6857;"nest";2011;34;"lovund"
"10392";6858;"nest";2011;34;"lovund"
"10393";6858;"fledge";2011;34;"lovund"
"10394";6859;"nest";2011;34;"lovund"
"10395";6860;"nest";2011;34;"lovund"
"10396";6860;"fledge";2011;34;"lovund"
"10397";6861;"fledge";2011;23;"træna"
"10398";6861;"nest";2011;23;"træna"
"10399";6862;"nest";2011;23;"træna"
"10400";6862;"fledge";2011;23;"træna"
"10401";6863;"fledge";2011;23;"træna"
"10402";6863;"nest";2011;23;"træna"
"10403";6864;"nest";2011;23;"træna"
"10404";6865;"nest";2011;23;"træna"
"10405";6865;"adult";2011;23;"træna"
"10406";6866;"nest";2011;23;"træna"
"10407";6867;"nest";2011;23;"træna"
"10408";6868;"nest";2011;23;"træna"
"10409";6869;"nest";2011;23;"træna"
"10410";6869;"fledge";2011;23;"træna"
"10411";6869;"recruit";2011;23;"træna"
"10412";6869;"adult";2011;23;"træna"
"10413";6870;"fledge";2011;23;"træna"
"10414";6870;"nest";2011;23;"træna"
"10415";6871;"nest";2011;23;"træna"
"10416";6871;"fledge";2011;23;"træna"
"10417";6872;"fledge";2011;23;"træna"
"10418";6872;"nest";2011;23;"træna"
"10419";6873;"nest";2011;23;"træna"
"10420";6873;"fledge";2011;23;"træna"
"10421";6874;"fledge";2011;23;"træna"
"10422";6874;"nest";2011;23;"træna"
"10423";6875;"fledge";2011;23;"træna"
"10424";6875;"nest";2011;23;"træna"
"10425";6876;"nest";2011;23;"træna"
"10426";6877;"nest";2011;23;"træna"
"10427";6877;"fledge";2011;23;"træna"
"10428";6878;"nest";2011;35;"sleneset"
"10429";6879;"nest";2011;35;"sleneset"
"10430";6880;"nest";2011;35;"sleneset"
"10431";6881;"nest";2011;35;"sleneset"
"10432";6881;"fledge";2011;35;"sleneset"
"10433";6882;"fledge";2011;35;"sleneset"
"10434";6882;"nest";2011;35;"sleneset"
"10435";6882;"recruit";2011;35;"sleneset"
"10436";6882;"adult";2011;35;"sleneset"
"10437";6883;"nest";2011;35;"sleneset"
"10438";6884;"nest";2011;35;"sleneset"
"10439";6885;"nest";2011;35;"sleneset"
"10440";6885;"fledge";2011;35;"sleneset"
"10441";6886;"nest";2011;35;"sleneset"
"10442";6887;"nest";2011;35;"sleneset"
"10443";6887;"recruit";2011;35;"sleneset"
"10444";6888;"nest";2011;35;"sleneset"
"10445";6889;"nest";2011;35;"sleneset"
"10446";6890;"nest";2011;35;"sleneset"
"10447";6891;"nest";2011;35;"sleneset"
"10448";6892;"nest";2011;35;"sleneset"
"10449";6893;"nest";2011;35;"sleneset"
"10450";6894;"nest";2011;35;"sleneset"
"10451";6895;"nest";2011;24;"selvær"
"10452";6895;"fledge";2011;24;"selvær"
"10453";6896;"nest";2011;35;"sleneset"
"10454";6897;"nest";2011;35;"sleneset"
"10455";6897;"fledge";2011;35;"sleneset"
"10456";6898;"nest";2011;35;"sleneset"
"10457";6899;"nest";2011;35;"sleneset"
"10458";6899;"fledge";2011;35;"sleneset"
"10459";6899;"recruit";2011;35;"sleneset"
"10460";6900;"nest";2011;35;"sleneset"
"10461";6901;"nest";2011;35;"sleneset"
"10462";6902;"nest";2011;35;"sleneset"
"10463";6902;"recruit";2011;35;"sleneset"
"10464";6902;"adult";2011;35;"sleneset"
"10465";6903;"nest";2011;35;"sleneset"
"10466";6904;"nest";2011;35;"sleneset"
"10467";6905;"nest";2011;35;"sleneset"
"10468";6906;"nest";2011;35;"sleneset"
"10469";6906;"fledge";2011;35;"sleneset"
"10470";6907;"fledge";2011;24;"selvær"
"10471";6907;"nest";2011;24;"selvær"
"10472";6908;"nest";2011;24;"selvær"
"10473";6908;"fledge";2011;24;"selvær"
"10474";6909;"nest";2011;24;"selvær"
"10475";6909;"fledge";2011;24;"selvær"
"10476";6910;"nest";2011;24;"selvær"
"10477";6910;"fledge";2011;24;"selvær"
"10478";6911;"nest";2011;24;"selvær"
"10479";6912;"nest";2011;24;"selvær"
"10480";6912;"fledge";2011;24;"selvær"
"10481";6912;"recruit";2011;24;"selvær"
"10482";6912;"adult";2011;24;"selvær"
"10483";6913;"fledge";2011;24;"selvær"
"10484";6913;"nest";2011;24;"selvær"
"10485";6913;"recruit";2011;24;"selvær"
"10486";6914;"fledge";2011;24;"selvær"
"10487";6914;"nest";2011;24;"selvær"
"10488";6915;"nest";2011;24;"selvær"
"10489";6915;"fledge";2011;24;"selvær"
"10490";6916;"nest";2011;24;"selvær"
"10491";6917;"nest";2011;24;"selvær"
"10492";6918;"nest";2011;24;"selvær"
"10493";6919;"nest";2011;24;"selvær"
"10494";6919;"fledge";2011;24;"selvær"
"10495";6920;"nest";2011;24;"selvær"
"10496";6921;"nest";2011;24;"selvær"
"10497";6921;"fledge";2011;24;"selvær"
"10498";6922;"fledge";2011;24;"selvær"
"10499";6922;"nest";2011;24;"selvær"
"10500";6923;"nest";2011;24;"selvær"
"10501";6924;"nest";2011;24;"selvær"
"10502";6924;"fledge";2011;24;"selvær"
"10503";6925;"nest";2011;23;"træna"
"10504";6926;"nest";2011;23;"træna"
"10505";6926;"fledge";2011;23;"træna"
"10506";6927;"nest";2011;23;"træna"
"10507";6928;"nest";2011;23;"træna"
"10508";6929;"nest";2011;23;"træna"
"10509";6929;"fledge";2011;23;"træna"
"10510";6930;"fledge";2011;23;"træna"
"10511";6930;"nest";2011;23;"træna"
"10512";6931;"nest";2011;23;"træna"
"10513";6931;"fledge";2011;23;"træna"
"10514";6932;"fledge";2011;24;"selvær"
"10515";6932;"nest";2011;24;"selvær"
"10516";6932;"recruit";2011;24;"selvær"
"10517";6933;"fledge";2011;24;"selvær"
"10518";6933;"nest";2011;24;"selvær"
"10519";6934;"nest";2011;24;"selvær"
"10520";6934;"fledge";2011;24;"selvær"
"10521";6935;"fledge";2011;24;"selvær"
"10522";6935;"nest";2011;24;"selvær"
"10523";6935;"recruit";2011;24;"selvær"
"10524";6936;"nest";2011;24;"selvær"
"10525";6936;"fledge";2011;24;"selvær"
"10526";6937;"fledge";2011;24;"selvær"
"10527";6937;"nest";2011;24;"selvær"
"10528";6938;"nest";2011;24;"selvær"
"10529";6939;"nest";2011;24;"selvær"
"10530";6940;"nest";2011;24;"selvær"
"10531";6940;"fledge";2011;24;"selvær"
"10532";6941;"fledge";2011;24;"selvær"
"10533";6941;"nest";2011;24;"selvær"
"10534";6942;"nest";2011;24;"selvær"
"10535";6943;"nest";2011;24;"selvær"
"10536";6943;"fledge";2011;24;"selvær"
"10537";6944;"nest";2011;24;"selvær"
"10538";6945;"nest";2011;24;"selvær"
"10539";6946;"fledge";2011;27;"hestmannøy"
"10540";6946;"nest";2011;27;"hestmannøy"
"10541";6947;"nest";2011;27;"hestmannøy"
"10542";6948;"nest";2011;27;"hestmannøy"
"10543";6948;"fledge";2011;27;"hestmannøy"
"10544";6949;"nest";2011;27;"hestmannøy"
"10545";6950;"nest";2011;27;"hestmannøy"
"10546";6951;"nest";2011;27;"hestmannøy"
"10547";6951;"fledge";2011;27;"hestmannøy"
"10548";6952;"fledge";2011;27;"hestmannøy"
"10549";6952;"nest";2011;27;"hestmannøy"
"10550";6952;"recruit";2011;27;"hestmannøy"
"10551";6952;"adult";2011;27;"hestmannøy"
"10552";6953;"fledge";2011;27;"hestmannøy"
"10553";6953;"nest";2011;27;"hestmannøy"
"10554";6954;"nest";2011;27;"hestmannøy"
"10555";6954;"fledge";2011;27;"hestmannøy"
"10556";6955;"nest";2011;27;"hestmannøy"
"10557";6956;"nest";2011;27;"hestmannøy"
"10558";6956;"fledge";2011;27;"hestmannøy"
"10559";6956;"recruit";2011;27;"hestmannøy"
"10560";6956;"adult";2011;27;"hestmannøy"
"10561";6957;"nest";2011;27;"hestmannøy"
"10562";6958;"nest";2011;22;"myken"
"10563";6959;"nest";2011;27;"hestmannøy"
"10564";6959;"fledge";2011;27;"hestmannøy"
"10565";6959;"recruit";2011;27;"hestmannøy"
"10566";6959;"adult";2011;27;"hestmannøy"
"10567";6960;"fledge";2011;27;"hestmannøy"
"10568";6960;"nest";2011;27;"hestmannøy"
"10569";6961;"nest";2011;27;"hestmannøy"
"10570";6961;"fledge";2011;27;"hestmannøy"
"10571";6961;"adult";2011;27;"hestmannøy"
"10572";6962;"fledge";2011;27;"hestmannøy"
"10573";6962;"nest";2011;27;"hestmannøy"
"10574";6963;"fledge";2011;27;"hestmannøy"
"10575";6963;"nest";2011;27;"hestmannøy"
"10576";6964;"nest";2011;20;"nesøy"
"10577";6964;"recruit";2011;20;"nesøy"
"10578";6965;"nest";2011;20;"nesøy"
"10579";6966;"nest";2011;20;"nesøy"
"10580";6967;"nest";2011;26;"gjerøy"
"10581";6967;"fledge";2011;26;"gjerøy"
"10582";6967;"recruit";2011;26;"gjerøy"
"10583";6968;"fledge";2011;26;"gjerøy"
"10584";6968;"nest";2011;26;"gjerøy"
"10585";6968;"recruit";2011;26;"gjerøy"
"10586";6968;"adult";2011;26;"gjerøy"
"10587";6969;"fledge";2011;26;"gjerøy"
"10588";6969;"nest";2011;26;"gjerøy"
"10589";6969;"recruit";2011;26;"gjerøy"
"10590";6970;"nest";2011;26;"gjerøy"
"10591";6971;"nest";2011;26;"gjerøy"
"10592";6972;"nest";2011;26;"gjerøy"
"10593";6973;"nest";2011;26;"gjerøy"
"10594";6974;"nest";2011;26;"gjerøy"
"10595";6975;"nest";2011;26;"gjerøy"
"10596";6976;"nest";2011;26;"gjerøy"
"10597";6976;"fledge";2011;26;"gjerøy"
"10598";6977;"nest";2011;26;"gjerøy"
"10599";6978;"nest";2011;26;"gjerøy"
"10600";6978;"fledge";2011;26;"gjerøy"
"10601";6979;"nest";2011;26;"gjerøy"
"10602";6980;"nest";2011;26;"gjerøy"
"10603";6981;"nest";2011;26;"gjerøy"
"10604";6982;"nest";2011;26;"gjerøy"
"10605";6983;"nest";2011;26;"gjerøy"
"10606";6984;"nest";2011;27;"hestmannøy"
"10607";6985;"nest";2011;27;"hestmannøy"
"10608";6986;"nest";2011;27;"hestmannøy"
"10609";6987;"nest";2011;27;"hestmannøy"
"10610";6988;"nest";2011;27;"hestmannøy"
"10611";6988;"fledge";2011;27;"hestmannøy"
"10612";6989;"fledge";2011;27;"hestmannøy"
"10613";6989;"nest";2011;27;"hestmannøy"
"10614";6990;"nest";2011;27;"hestmannøy"
"10615";6991;"nest";2011;27;"hestmannøy"
"10616";6992;"nest";2011;27;"hestmannøy"
"10617";6993;"nest";2011;27;"hestmannøy"
"10618";6994;"nest";2011;27;"hestmannøy"
"10619";6995;"nest";2011;27;"hestmannøy"
"10620";6996;"fledge";2011;27;"hestmannøy"
"10621";6996;"nest";2011;27;"hestmannøy"
"10622";6997;"nest";2011;27;"hestmannøy"
"10623";6998;"nest";2011;27;"hestmannøy"
"10624";6999;"nest";2011;27;"hestmannøy"
"10625";7000;"nest";2011;27;"hestmannøy"
"10626";7000;"fledge";2011;27;"hestmannøy"
"10627";7000;"recruit";2011;27;"hestmannøy"
"10628";7001;"fledge";2011;27;"hestmannøy"
"10629";7001;"nest";2011;27;"hestmannøy"
"10630";7001;"recruit";2011;27;"hestmannøy"
"10631";7001;"adult";2011;27;"hestmannøy"
"10632";7002;"fledge";2011;27;"hestmannøy"
"10633";7002;"nest";2011;27;"hestmannøy"
"10634";7003;"nest";2011;27;"hestmannøy"
"10635";7004;"nest";2011;27;"hestmannøy"
"10636";7004;"fledge";2011;27;"hestmannøy"
"10637";7005;"fledge";2011;27;"hestmannøy"
"10638";7005;"nest";2011;27;"hestmannøy"
"10639";7006;"nest";2011;27;"hestmannøy"
"10640";7006;"fledge";2011;27;"hestmannøy"
"10641";7007;"nest";2011;27;"hestmannøy"
"10642";7008;"fledge";2011;27;"hestmannøy"
"10643";7008;"nest";2011;27;"hestmannøy"
"10644";7008;"recruit";2011;27;"hestmannøy"
"10645";7008;"adult";2011;27;"hestmannøy"
"10646";7009;"nest";2011;27;"hestmannøy"
"10647";7009;"fledge";2011;27;"hestmannøy"
"10648";7010;"nest";2011;27;"hestmannøy"
"10649";7011;"nest";2011;27;"hestmannøy"
"10650";7012;"nest";2011;27;"hestmannøy"
"10651";7013;"nest";2011;27;"hestmannøy"
"10652";7014;"nest";2011;27;"hestmannøy"
"10653";7015;"nest";2011;27;"hestmannøy"
"10654";7016;"nest";2011;27;"hestmannøy"
"10655";7016;"fledge";2011;27;"hestmannøy"
"10656";7017;"nest";2011;27;"hestmannøy"
"10657";7018;"nest";2011;27;"hestmannøy"
"10658";7019;"nest";2011;27;"hestmannøy"
"10659";7020;"nest";2011;27;"hestmannøy"
"10660";7021;"nest";2011;27;"hestmannøy"
"10661";7022;"nest";2011;27;"hestmannøy"
"10662";7023;"nest";2011;22;"myken"
"10663";7023;"recruit";2011;22;"myken"
"10664";7024;"nest";2011;22;"myken"
"10665";7024;"fledge";2011;22;"myken"
"10666";7025;"fledge";2011;22;"myken"
"10667";7025;"nest";2011;22;"myken"
"10668";7025;"recruit";2011;22;"myken"
"10669";7026;"nest";2011;22;"myken"
"10670";7027;"nest";2011;22;"myken"
"10671";7027;"fledge";2011;22;"myken"
"10672";7028;"fledge";2010;24;"selvær"
"10673";7028;"nest";2010;24;"selvær"
"10674";7028;"recruit";2010;24;"selvær"
"10675";7029;"nest";2010;24;"selvær"
"10676";7030;"nest";2010;24;"selvær"
"10677";7030;"fledge";2010;24;"selvær"
"10678";7030;"recruit";2010;24;"selvær"
"10679";7031;"fledge";2010;24;"selvær"
"10680";7031;"nest";2010;24;"selvær"
"10681";7032;"nest";2010;24;"selvær"
"10682";7032;"fledge";2010;24;"selvær"
"10683";7033;"nest";2010;24;"selvær"
"10684";7033;"adult";2010;24;"selvær"
"10685";7034;"nest";2010;24;"selvær"
"10686";7035;"nest";2010;35;"sleneset"
"10687";7035;"fledge";2010;35;"sleneset"
"10688";7035;"recruit";2010;35;"sleneset"
"10689";7036;"nest";2010;35;"sleneset"
"10690";7037;"nest";2010;35;"sleneset"
"10691";7037;"fledge";2010;35;"sleneset"
"10692";7038;"fledge";2010;35;"sleneset"
"10693";7038;"nest";2010;35;"sleneset"
"10694";7039;"nest";2010;24;"selvær"
"10695";7039;"fledge";2010;24;"selvær"
"10696";7039;"recruit";2010;24;"selvær"
"10697";7040;"nest";2010;24;"selvær"
"10698";7041;"nest";2010;24;"selvær"
"10699";7041;"fledge";2010;24;"selvær"
"10700";7041;"recruit";2010;24;"selvær"
"10701";7042;"fledge";2010;24;"selvær"
"10702";7042;"nest";2010;24;"selvær"
"10703";7042;"recruit";2010;24;"selvær"
"10704";7042;"adult";2010;24;"selvær"
"10705";7043;"nest";2010;24;"selvær"
"10706";7043;"fledge";2010;24;"selvær"
"10707";7043;"recruit";2010;24;"selvær"
"10708";7043;"adult";2010;24;"selvær"
"10709";7044;"fledge";2010;24;"selvær"
"10710";7044;"nest";2010;24;"selvær"
"10711";7044;"recruit";2010;24;"selvær"
"10712";7045;"nest";2010;23;"træna"
"10713";7046;"nest";2010;23;"træna"
"10714";7047;"nest";2010;23;"træna"
"10715";7048;"nest";2010;23;"træna"
"10716";7048;"fledge";2010;23;"træna"
"10717";7049;"nest";2010;23;"træna"
"10718";7050;"nest";2010;23;"træna"
"10719";7050;"fledge";2010;23;"træna"
"10720";7050;"recruit";2010;23;"træna"
"10721";7051;"nest";2010;23;"træna"
"10722";7051;"fledge";2010;23;"træna"
"10723";7051;"recruit";2010;23;"træna"
"10724";7052;"nest";2010;24;"selvær"
"10725";7052;"adult";2010;24;"selvær"
"10726";7053;"nest";2010;24;"selvær"
"10727";7054;"nest";2010;24;"selvær"
"10728";7055;"nest";2010;24;"selvær"
"10729";7056;"nest";2010;24;"selvær"
"10730";7056;"fledge";2010;24;"selvær"
"10731";7056;"recruit";2010;24;"selvær"
"10732";7056;"adult";2010;24;"selvær"
"10733";7057;"fledge";2010;23;"træna"
"10734";7057;"nest";2010;23;"træna"
"10735";7057;"recruit";2010;23;"træna"
"10736";7057;"adult";2010;23;"træna"
"10737";7058;"fledge";2010;23;"træna"
"10738";7058;"nest";2010;23;"træna"
"10739";7058;"recruit";2010;23;"træna"
"10740";7059;"nest";2010;23;"træna"
"10741";7059;"adult";2010;23;"træna"
"10742";7060;"nest";2010;23;"træna"
"10743";7061;"nest";2010;35;"sleneset"
"10744";7062;"nest";2010;35;"sleneset"
"10745";7062;"fledge";2010;35;"sleneset"
"10746";7062;"recruit";2010;35;"sleneset"
"10747";7063;"nest";2010;35;"sleneset"
"10748";7063;"fledge";2010;35;"sleneset"
"10749";7064;"fledge";2010;35;"sleneset"
"10750";7064;"nest";2010;35;"sleneset"
"10751";7064;"recruit";2010;35;"sleneset"
"10752";7065;"nest";2010;35;"sleneset"
"10753";7065;"adult";2010;35;"sleneset"
"10754";7066;"nest";2010;35;"sleneset"
"10755";7067;"nest";2010;35;"sleneset"
"10756";7068;"nest";2010;35;"sleneset"
"10757";7068;"fledge";2010;35;"sleneset"
"10758";7069;"nest";2010;35;"sleneset"
"10759";7070;"nest";2010;35;"sleneset"
"10760";7070;"fledge";2010;35;"sleneset"
"10761";7071;"fledge";2010;35;"sleneset"
"10762";7071;"nest";2010;35;"sleneset"
"10763";7072;"nest";2010;35;"sleneset"
"10764";7072;"fledge";2010;35;"sleneset"
"10765";7072;"recruit";2010;35;"sleneset"
"10766";7073;"fledge";2010;35;"sleneset"
"10767";7073;"nest";2010;35;"sleneset"
