Year;date;scriptsex;Island;Location;stage;Least_age;Least_hatchyear;ID
2016;2017-01-11;m;23;træna;obs;3;2013;20559
2016;2017-02-15;m;23;træna;obs;3;2013;20559
2013;2013-05-08;f;23;træna;capt;1;2012;20560
2013;2014-02-04;f;23;træna;obs;1;2012;20560
2013;2013-08-07;m;35;sleneset;obs;0;2013;20561
2013;2013-09-26;m;35;sleneset;obs;0;2013;20561
2013;2013-05-24;u;35;sleneset;nest;0;2013;20561
2014;2014-05-14;m;35;sleneset;obs;1;2013;20561
2014;2014-05-03;m;35;sleneset;obs;1;2013;20561
2013;2013-05-24;u;35;sleneset;nest;0;2013;20562
2013;2013-06-01;u;35;sleneset;nest;0;2013;20562
2013;2013-06-15;u;35;sleneset;capt;0;2013;20562
2013;2013-06-01;u;35;sleneset;nest;0;2013;20563
2013;2013-05-24;u;35;sleneset;nest;0;2013;20563
2013;2013-06-08;m;35;sleneset;obs;0;2013;20563
2013;2013-09-26;m;35;sleneset;obs;0;2013;20563
2013;2013-05-24;u;35;sleneset;nest;0;2013;20564
2013;2013-06-01;u;35;sleneset;nest;0;2013;20564
2013;2013-08-03;f;35;sleneset;capt;0;2013;20564
2013;2014-01-07;f;34;lovund;obs;0;2013;20564
2013;2014-02-06;f;34;lovund;obs;0;2013;20564
2013;2013-09-26;f;35;sleneset;obs;0;2013;20565
2013;2013-06-15;f;35;sleneset;capt;0;2013;20565
2013;2013-06-01;u;35;sleneset;nest;0;2013;20565
2013;2013-05-24;u;35;sleneset;nest;0;2013;20565
2014;2014-05-14;f;35;sleneset;obs;1;2013;20565
2014;2014-07-23;f;35;sleneset;obs;1;2013;20565
2014;2014-08-13;f;35;sleneset;obs;1;2013;20565
2015;2015-07-24;f;35;sleneset;obs;2;2013;20565
2015;2015-08-18;f;35;sleneset;obs;2;2013;20565
2016;2016-06-22;f;35;sleneset;obs;3;2013;20565
2016;2016-06-29;f;35;sleneset;obs;3;2013;20565
2017;2017-05-29;f;35;sleneset;obs;4;2013;20565
2013;2013-06-08;f;35;sleneset;obs;0;2013;20566
2013;2013-09-27;f;34;lovund;obs;0;2013;20566
2013;2013-06-08;f;35;sleneset;capt;0;2013;20566
2013;2013-05-24;u;35;sleneset;nest;0;2013;20566
2013;2014-01-07;f;34;lovund;obs;0;2013;20566
2013;2013-06-08;u;35;sleneset;obs;0;2013;20567
2013;2013-05-24;u;35;sleneset;nest;0;2013;20567
2013;2013-05-24;u;35;sleneset;nest;0;2013;20568
2013;2013-09-27;u;34;lovund;obs;0;2013;20568
2013;2013-06-08;m;35;sleneset;obs;0;2013;20569
2013;2013-05-24;u;35;sleneset;nest;0;2013;20569
2013;2013-06-08;m;35;sleneset;capt;0;2013;20569
2013;2013-06-12;m;34;lovund;capt;0;2013;20570
2013;2013-05-24;u;34;lovund;nest;0;2013;20570
2013;2013-05-30;u;34;lovund;nest;0;2013;20570
2013;2013-06-10;m;34;lovund;obs;0;2013;20570
2013;2013-05-30;u;34;lovund;nest;0;2013;20571
2013;2013-05-24;u;34;lovund;nest;0;2013;20571
2013;2013-05-25;u;24;selvær;nest;0;2013;20572
2015;2015-04-15;m;24;selvær;obs;2;2013;20572
2013;2013-05-26;u;23;træna;nest;0;2013;20573
2013;2013-05-26;u;23;træna;nest;0;2013;20574
2013;2013-07-20;pf;23;træna;obs;0;2013;20574
2013;2013-07-20;f;23;træna;obs;0;2013;20575
2013;2013-10-01;f;23;træna;obs;0;2013;20575
2013;2013-05-26;u;23;træna;nest;0;2013;20575
2013;2013-05-26;u;23;træna;nest;0;2013;20576
2013;2014-02-04;f;23;træna;obs;0;2013;20576
2013;2013-10-01;f;23;træna;obs;0;2013;20577
2013;2013-05-26;u;23;træna;nest;0;2013;20577
2013;2013-06-09;f;23;træna;capt;0;2013;20577
2013;2014-01-05;f;23;træna;obs;0;2013;20577
2014;2014-05-04;f;23;træna;obs;1;2013;20577
2013;2013-06-09;pm;23;træna;capt;0;2013;20578
2013;2013-05-26;u;23;træna;nest;0;2013;20578
2013;2013-05-26;u;23;træna;nest;0;2013;20579
2013;2013-08-05;m;23;træna;capt;0;2013;20579
2013;2013-10-01;m;23;træna;obs;0;2013;20579
2015;2015-05-14;m;23;træna;capt;2;2013;20579
2013;2013-06-16;pf;23;træna;obs;0;2013;20580
2013;2013-06-09;pf;23;træna;capt;0;2013;20580
2013;2013-05-26;u;23;træna;nest;0;2013;20580
2013;2013-05-26;u;23;træna;nest;0;2013;20581
2013;2013-08-05;m;23;træna;capt;0;2013;20581
2013;2013-06-23;m;23;træna;obs;0;2013;20581
2013;2013-05-26;u;23;træna;nest;0;2013;20582
2013;2014-01-05;m;23;træna;obs;0;2013;20582
2013;2014-02-04;m;23;træna;obs;0;2013;20582
2013;2014-03-28;m;23;træna;obs;0;2013;20582
2014;2014-05-10;m;23;træna;obs;1;2013;20582
2014;2014-05-04;m;23;træna;obs;1;2013;20582
2014;2014-10-09;m;23;træna;obs;1;2013;20582
2014;2014-10-10;m;23;træna;obs;1;2013;20582
2014;2014-06-22;m;23;træna;capt;1;2013;20582
2014;2015-01-18;m;23;træna;obs;1;2013;20582
2014;2015-03-05;m;23;træna;obs;1;2013;20582
2015;2015-04-16;m;23;træna;obs;2;2013;20582
2013;2013-05-26;u;23;træna;nest;0;2013;20583
2014;2014-10-09;m;23;træna;obs;1;2013;20583
2014;2014-10-10;m;23;træna;obs;1;2013;20583
2013;2014-01-05;m;23;træna;obs;0;2013;20583
2013;2014-03-28;m;23;træna;obs;0;2013;20583
2014;2014-07-14;m;23;træna;obs;1;2013;20583
2014;2015-03-05;m;23;træna;obs;1;2013;20583
2015;2015-08-16;m;23;træna;obs;2;2013;20583
2013;2013-05-26;u;23;træna;nest;0;2013;20584
2013;2013-08-04;m;23;træna;capt;0;2013;20584
2013;2014-01-05;m;23;træna;obs;0;2013;20584
2014;2014-05-06;m;24;selvær;obs;1;2013;20584
2014;2014-07-21;m;24;selvær;obs;1;2013;20584
2013;2013-07-18;m;23;træna;obs;0;2013;20585
2013;2013-05-26;u;23;træna;nest;0;2013;20585
2014;2014-07-20;m;23;træna;capt;1;2013;20585
2013;2014-03-28;m;23;træna;obs;0;2013;20585
2014;2014-10-09;m;23;træna;obs;1;2013;20585
2015;2015-07-20;m;23;træna;obs;2;2013;20585
2014;2015-01-18;m;23;træna;obs;1;2013;20585
2015;2015-04-16;m;23;træna;obs;2;2013;20585
2017;2017-10-18;m;23;træna;obs;4;2013;20585
2013;2013-09-29;f;23;træna;capt;0;2013;20586
2013;2013-05-26;u;23;træna;nest;0;2013;20586
2013;2013-05-26;u;23;træna;nest;0;2013;20587
2013;2013-05-26;u;23;træna;nest;0;2013;20588
2013;2013-05-30;u;34;lovund;nest;0;2013;20589
2013;2013-06-12;u;34;lovund;capt;0;2013;20589
2013;2013-06-17;u;34;lovund;obs;0;2013;20589
2013;2013-06-17;f;34;lovund;obs;0;2013;20590
2013;2013-06-28;f;34;lovund;obs;0;2013;20590
2013;2013-09-27;f;34;lovund;obs;0;2013;20590
2013;2013-06-12;f;34;lovund;capt;0;2013;20590
2013;2013-05-30;u;34;lovund;nest;0;2013;20590
2013;2014-01-07;f;34;lovund;obs;0;2013;20590
2013;2014-02-06;f;34;lovund;obs;0;2013;20590
2013;2014-03-26;f;34;lovund;obs;0;2013;20590
2014;2014-08-14;f;34;lovund;obs;1;2013;20590
2014;2014-08-04;f;34;lovund;obs;1;2013;20590
2015;2015-05-23;f;34;lovund;obs;2;2013;20590
2014;2015-01-17;f;34;lovund;obs;1;2013;20590
2014;2015-03-03;f;34;lovund;obs;1;2013;20590
2015;2015-04-17;f;34;lovund;obs;2;2013;20590
2013;2013-05-30;u;34;lovund;nest;0;2013;20591
2013;2013-06-12;u;34;lovund;capt;0;2013;20591
2013;2013-05-30;u;34;lovund;nest;0;2013;20592
2013;2013-06-10;u;34;lovund;obs;0;2013;20592
2013;2013-06-10;u;34;lovund;obs;0;2013;20593
2013;2013-05-30;u;34;lovund;nest;0;2013;20593
2013;2013-06-12;u;34;lovund;capt;0;2013;20594
2013;2013-05-30;u;34;lovund;nest;0;2013;20594
2013;2013-06-17;u;34;lovund;obs;0;2013;20594
2013;2013-06-10;u;34;lovund;obs;0;2013;20595
2013;2013-06-17;u;34;lovund;obs;0;2013;20595
2013;2013-05-30;u;34;lovund;nest;0;2013;20595
2013;2013-06-12;u;34;lovund;capt;0;2013;20595
2013;2013-06-12;u;34;lovund;capt;0;2013;20596
2013;2013-05-30;u;34;lovund;nest;0;2013;20596
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20597
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20597
2012;2012-08-02;m;26;gjerøy;capt;0;2012;20597
2012;2012-08-09;m;26;gjerøy;capt;0;2012;20597
2012;2012-08-10;m;26;gjerøy;obs;0;2012;20597
2012;2012-10-11;m;26;gjerøy;obs;0;2012;20597
2013;2013-05-09;m;26;gjerøy;obs;1;2012;20597
2013;2013-07-25;m;26;gjerøy;capt;1;2012;20597
2013;2013-10-07;m;26;gjerøy;capt;1;2012;20597
2012;2012-08-10;f;26;gjerøy;obs;0;2012;20598
2012;2012-08-20;f;26;gjerøy;obs;0;2012;20598
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20598
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20598
2012;2012-10-11;f;26;gjerøy;capt;0;2012;20598
2012;2012-08-02;f;26;gjerøy;capt;0;2012;20599
2012;2012-10-11;f;26;gjerøy;capt;0;2012;20599
2012;2012-08-01;f;26;gjerøy;obs;0;2012;20599
2012;2012-08-10;f;26;gjerøy;obs;0;2012;20599
2012;2012-08-20;f;26;gjerøy;obs;0;2012;20599
2012;2012-10-11;f;26;gjerøy;obs;0;2012;20599
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20599
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20599
2013;2013-07-04;f;26;gjerøy;capt;1;2012;20599
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20600
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20600
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20601
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20601
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20602
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20602
2012;2012-08-09;m;26;gjerøy;capt;0;2012;20602
2012;2012-10-11;m;26;gjerøy;capt;0;2012;20602
2012;2012-08-01;m;26;gjerøy;obs;0;2012;20602
2012;2012-08-10;m;26;gjerøy;obs;0;2012;20602
2012;2012-10-11;m;26;gjerøy;obs;0;2012;20602
2012;2012-08-20;f;26;gjerøy;obs;0;2012;20603
2012;2012-10-11;f;26;gjerøy;obs;0;2012;20603
2012;2012-08-09;f;26;gjerøy;capt;0;2012;20603
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20603
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20603
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20604
2012;2012-08-09;m;26;gjerøy;capt;0;2012;20604
2012;2012-10-11;m;26;gjerøy;capt;0;2012;20604
2012;2012-10-11;m;26;gjerøy;obs;0;2012;20604
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20605
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20606
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20607
2012;2012-08-01;f;26;gjerøy;obs;0;2012;20607
2012;2012-10-11;f;26;gjerøy;capt;0;2012;20607
2012;2012-08-20;m;26;gjerøy;obs;0;2012;20608
2012;2012-10-11;m;26;gjerøy;obs;0;2012;20608
2012;2012-10-19;m;26;gjerøy;obs;0;2012;20608
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20608
2013;2013-07-11;m;26;gjerøy;capt;1;2012;20608
2012;2012-08-09;u;26;gjerøy;capt;0;2012;20609
2012;2012-10-11;u;26;gjerøy;capt;0;2012;20609
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20609
2012;2012-08-20;u;26;gjerøy;obs;0;2012;20609
2012;2012-10-11;u;26;gjerøy;obs;0;2012;20609
2013;2013-07-04;u;26;gjerøy;capt;1;2012;20609
2013;2013-07-11;u;26;gjerøy;capt;1;2012;20609
2012;2012-08-09;m;26;gjerøy;capt;0;2012;20610
2012;2012-08-20;m;26;gjerøy;obs;0;2012;20610
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20610
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20611
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20612
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20613
2012;2012-08-13;f;26;gjerøy;obs;0;2012;20613
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20614
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20615
2012;2012-10-19;f;26;gjerøy;obs;0;2012;20615
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20616
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20617
2012;2012-08-01;f;26;gjerøy;obs;0;2012;20617
2012;2012-08-13;f;26;gjerøy;obs;0;2012;20617
2012;2012-10-19;f;26;gjerøy;obs;0;2012;20617
2012;2012-08-08;f;26;gjerøy;capt;0;2012;20617
2012;2012-11-06;f;26;gjerøy;capt;0;2012;20617
2013;2013-07-08;f;26;gjerøy;obs;1;2012;20617
2012;2012-08-08;pm;26;gjerøy;capt;0;2012;20618
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20618
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20619
2012;2012-07-12;u;26;gjerøy;nest;0;2012;20620
2012;2012-07-13;u;20;nesøy;nest;0;2012;20621
2014;2014-05-06;f;20;nesøy;capt;2;2012;20621
2014;2014-10-14;f;20;nesøy;capt;2;2012;20621
2014;2014-06-20;f;20;nesøy;obs;2;2012;20621
2014;2014-10-14;f;20;nesøy;obs;2;2012;20621
2014;2014-05-06;f;20;nesøy;obs;2;2012;20621
2015;2015-05-05;f;20;nesøy;obs;3;2012;20621
2012;2012-07-13;u;20;nesøy;nest;0;2012;20622
2012;2012-07-13;u;20;nesøy;nest;0;2012;20623
2012;2012-07-13;u;20;nesøy;nest;0;2012;20624
2012;2012-07-14;u;38;aldra;nest;0;2012;20625
2012;2012-07-14;u;38;aldra;nest;0;2012;20626
2012;2012-07-14;u;38;aldra;nest;0;2012;20627
2013;2013-05-11;f;38;aldra;capt;1;2012;20627
2013;2013-06-04;f;38;aldra;capt;1;2012;20627
2012;2012-07-15;u;27;hestmannøy;nest;0;2012;20628
2012;2012-07-21;u;27;hestmannøy;nest;0;2012;20628
2012;2012-07-15;u;27;hestmannøy;nest;0;2012;20629
2012;2012-07-15;u;27;hestmannøy;nest;0;2012;20630
2012;2012-07-21;u;27;hestmannøy;nest;0;2012;20630
2012;2012-07-15;u;27;hestmannøy;nest;0;2012;20631
2012;2012-07-21;u;27;hestmannøy;nest;0;2012;20631
2012;2012-07-15;u;27;hestmannøy;nest;0;2012;20632
2012;2012-11-06;m;26;gjerøy;capt;0;2012;20633
2012;2012-08-13;m;26;gjerøy;obs;0;2012;20633
2012;2012-10-19;m;26;gjerøy;obs;0;2012;20633
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20633
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20634
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20635
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20636
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20637
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20638
2012;2012-08-01;u;26;gjerøy;obs;0;2012;20638
2012;2012-08-01;u;26;gjerøy;obs;0;2012;20639
2012;2012-07-17;u;26;gjerøy;nest;0;2012;20639
2012;2012-07-17;u;20;nesøy;nest;0;2012;20640
2012;2012-07-17;u;20;nesøy;nest;0;2012;20641
2012;2012-07-24;u;20;nesøy;nest;0;2012;20641
2012;2012-07-18;u;26;gjerøy;nest;0;2012;20642
2012;2012-07-18;u;26;gjerøy;nest;0;2012;20643
2012;2012-07-18;u;26;gjerøy;nest;0;2012;20644
2012;2012-08-01;f;26;gjerøy;obs;0;2012;20644
2012;2012-08-13;f;26;gjerøy;obs;0;2012;20644
2013;2013-08-16;f;26;gjerøy;obs;1;2012;20644
2013;2013-10-03;f;26;gjerøy;obs;1;2012;20644
2013;2013-10-03;f;26;gjerøy;capt;1;2012;20644
2012;2012-07-18;u;26;gjerøy;nest;0;2012;20645
2012;2012-07-18;u;26;gjerøy;nest;0;2012;20646
2012;2012-11-06;m;26;gjerøy;capt;0;2012;20646
2012;2012-11-07;m;26;gjerøy;capt;0;2012;20646
2013;2013-05-20;m;26;gjerøy;capt;1;2012;20646
2013;2013-08-16;m;26;gjerøy;obs;1;2012;20646
2013;2013-10-03;m;26;gjerøy;obs;1;2012;20646
2013;2013-05-09;m;26;gjerøy;obs;1;2012;20646
2012;2012-07-18;u;26;gjerøy;nest;0;2012;20647
2012;2012-07-18;m;27;hestmannøy;capt;0;2012;20648
2012;2012-07-30;m;27;hestmannøy;capt;0;2012;20648
2012;2012-10-09;m;27;hestmannøy;capt;0;2012;20648
2012;2012-10-21;m;27;hestmannøy;capt;0;2012;20648
2013;2013-10-28;m;27;hestmannøy;capt;1;2012;20648
2013;2013-06-23;m;27;hestmannøy;obs;1;2012;20648
2014;2014-06-15;m;27;hestmannøy;obs;2;2012;20648
2014;2014-10-18;m;27;hestmannøy;capt;2;2012;20648
2012;2012-07-18;m;27;hestmannøy;capt;0;2012;20649
2012;2012-07-25;m;27;hestmannøy;capt;0;2012;20649
2012;2012-07-30;m;27;hestmannøy;capt;0;2012;20649
2012;2012-07-18;f;27;hestmannøy;capt;0;2012;20650
2012;2012-07-25;f;27;hestmannøy;capt;0;2012;20650
2012;2012-07-30;f;27;hestmannøy;capt;0;2012;20650
2012;2012-07-18;f;27;hestmannøy;capt;0;2012;20651
2012;2012-07-30;f;27;hestmannøy;capt;0;2012;20651
2012;2012-10-09;f;27;hestmannøy;capt;0;2012;20651
2013;2013-05-07;f;27;hestmannøy;capt;1;2012;20651
2013;2013-07-21;f;27;hestmannøy;capt;1;2012;20651
2013;2013-10-28;f;27;hestmannøy;capt;1;2012;20651
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20652
2012;2012-08-02;f;26;gjerøy;capt;0;2012;20652
2012;2012-10-11;f;26;gjerøy;capt;0;2012;20652
2012;2012-08-01;f;26;gjerøy;obs;0;2012;20652
2012;2012-08-10;f;26;gjerøy;obs;0;2012;20652
2013;2013-05-09;f;26;gjerøy;obs;1;2012;20652
2013;2013-06-26;f;26;gjerøy;obs;1;2012;20652
2013;2013-07-23;f;26;gjerøy;obs;1;2012;20652
2012;2012-08-10;f;26;gjerøy;obs;0;2012;20653
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20653
2013;2013-05-09;f;26;gjerøy;obs;1;2012;20653
2013;2013-07-08;f;26;gjerøy;obs;1;2012;20653
2013;2013-10-07;f;26;gjerøy;obs;1;2012;20653
2013;2013-07-11;f;26;gjerøy;capt;1;2012;20653
2013;2013-10-07;f;26;gjerøy;capt;1;2012;20653
2014;2014-05-29;f;26;gjerøy;capt;2;2012;20653
2014;2014-06-20;f;26;gjerøy;obs;2;2012;20653
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20654
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20655
2012;2012-08-13;u;26;gjerøy;obs;0;2012;20655
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20656
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20657
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20658
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20659
2012;2012-10-11;u;26;gjerøy;obs;0;2012;20659
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20660
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20661
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20662
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20663
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20664
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20665
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20666
2012;2012-08-13;m;26;gjerøy;obs;0;2012;20666
2012;2012-08-01;f;26;gjerøy;obs;0;2012;20667
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20667
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20668
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20669
2012;2012-08-01;u;26;gjerøy;obs;0;2012;20669
2012;2012-08-13;f;26;gjerøy;obs;0;2012;20670
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20670
2013;2013-05-09;f;26;gjerøy;obs;1;2012;20670
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20671
2012;2012-07-19;u;26;gjerøy;nest;0;2012;20672
2012;2012-07-20;u;28;indre kvarøy;nest;0;2012;20672
2012;2012-07-20;u;28;indre kvarøy;nest;0;2012;20673
2012;2012-07-20;u;28;indre kvarøy;nest;0;2012;20674
2012;2012-07-20;u;28;indre kvarøy;nest;0;2012;20675
2012;2012-08-11;f;28;indre kvarøy;capt;0;2012;20675
2012;2012-08-04;m;28;indre kvarøy;capt;0;2012;20676
2012;2012-07-20;u;28;indre kvarøy;nest;0;2012;20676
2012;2012-07-20;u;28;indre kvarøy;nest;0;2012;20677
2012;2012-08-11;f;28;indre kvarøy;capt;0;2012;20677
2012;2012-10-18;f;28;indre kvarøy;obs;0;2012;20677
2012;2012-10-18;m;28;indre kvarøy;obs;1;2011;20678
2012;2012-07-20;m;28;indre kvarøy;capt;1;2011;20678
2013;2013-05-04;m;28;indre kvarøy;capt;2;2011;20678
2013;2013-05-04;m;28;indre kvarøy;obs;2;2011;20678
2013;2013-07-22;m;28;indre kvarøy;obs;2;2011;20678
2013;2013-08-04;m;28;indre kvarøy;obs;2;2011;20678
2013;2013-08-11;m;28;indre kvarøy;obs;2;2011;20678
2013;2013-08-13;m;28;indre kvarøy;obs;2;2011;20678
2013;2013-08-14;m;28;indre kvarøy;obs;2;2011;20678
2013;2013-08-15;m;28;indre kvarøy;obs;2;2011;20678
2013;2013-10-08;m;28;indre kvarøy;obs;2;2011;20678
2013;2013-08-27;m;28;indre kvarøy;obs;2;2011;20678
2012;2012-07-20;m;28;indre kvarøy;capt;0;2012;20679
2012;2012-10-18;m;28;indre kvarøy;capt;0;2012;20679
2012;2012-10-22;m;28;indre kvarøy;obs;0;2012;20679
2013;2013-10-08;m;28;indre kvarøy;obs;1;2012;20679
2014;2014-07-16;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-06-26;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-07-02;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-06-14;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-06-22;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-06-18;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-06-13;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-05-14;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-06-11;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-05-07;m;28;indre kvarøy;obs;2;2012;20679
2014;2014-05-07;m;28;indre kvarøy;capt;2;2012;20679
2014;2014-10-17;m;28;indre kvarøy;capt;2;2012;20679
2015;2015-11-20;m;28;indre kvarøy;capt;3;2012;20679
2015;2015-05-01;m;28;indre kvarøy;obs;3;2012;20679
2016;2016-05-25;m;28;indre kvarøy;obs;4;2012;20679
2016;2016-05-03;m;28;indre kvarøy;capt;4;2012;20679
2012;2012-07-20;m;28;indre kvarøy;capt;1;2011;20680
2012;2012-08-04;m;28;indre kvarøy;capt;1;2011;20680
2012;2012-10-18;m;28;indre kvarøy;obs;1;2011;20680
2013;2013-07-21;m;28;indre kvarøy;obs;2;2011;20680
2013;2013-08-04;m;28;indre kvarøy;obs;2;2011;20680
2013;2013-08-27;m;28;indre kvarøy;obs;2;2011;20680
2012;2012-07-20;f;28;indre kvarøy;capt;0;2012;20681
2012;2012-07-20;f;28;indre kvarøy;capt;0;2012;20682
2012;2012-08-11;f;28;indre kvarøy;capt;0;2012;20682
2013;2013-05-04;f;28;indre kvarøy;obs;1;2012;20682
2014;2014-07-23;f;28;indre kvarøy;obs;2;2012;20682
2014;2014-06-24;f;28;indre kvarøy;obs;2;2012;20682
2014;2014-06-17;f;28;indre kvarøy;obs;2;2012;20682
2014;2014-06-14;f;28;indre kvarøy;obs;2;2012;20682
2014;2014-05-17;f;28;indre kvarøy;obs;2;2012;20682
2014;2014-10-17;f;28;indre kvarøy;obs;2;2012;20682
2015;2015-05-15;f;28;indre kvarøy;obs;3;2012;20682
2015;2015-05-14;f;28;indre kvarøy;obs;3;2012;20682
2012;2012-10-18;m;28;indre kvarøy;obs;1;2011;20683
2012;2012-10-22;m;28;indre kvarøy;obs;1;2011;20683
2012;2012-07-20;m;28;indre kvarøy;capt;1;2011;20683
2012;2012-08-04;m;28;indre kvarøy;capt;1;2011;20683
2013;2013-05-04;m;28;indre kvarøy;obs;2;2011;20683
2013;2013-06-19;m;28;indre kvarøy;obs;2;2011;20683
2013;2013-07-22;m;28;indre kvarøy;obs;2;2011;20683
2013;2013-08-11;m;28;indre kvarøy;obs;2;2011;20683
2013;2013-10-08;m;28;indre kvarøy;obs;2;2011;20683
2014;2014-06-29;m;28;indre kvarøy;obs;3;2011;20683
2014;2014-06-13;m;28;indre kvarøy;obs;3;2011;20683
2014;2014-06-17;m;28;indre kvarøy;obs;3;2011;20683
2014;2014-05-14;m;28;indre kvarøy;obs;3;2011;20683
2014;2014-05-16;m;28;indre kvarøy;obs;3;2011;20683
2014;2014-05-12;m;28;indre kvarøy;obs;3;2011;20683
2014;2014-06-11;m;28;indre kvarøy;obs;3;2011;20683
2014;2014-05-25;m;28;indre kvarøy;obs;3;2011;20683
2012;2012-07-21;u;27;hestmannøy;nest;0;2012;20684
2012;2012-07-21;u;27;hestmannøy;nest;0;2012;20685
2012;2012-07-21;f;27;hestmannøy;capt;0;2012;20686
2012;2012-07-21;f;27;hestmannøy;capt;0;2012;20687
2012;2012-07-21;f;27;hestmannøy;capt;0;2012;20688
2012;2012-07-21;f;27;hestmannøy;capt;1;2011;20689
2012;2012-07-21;m;27;hestmannøy;capt;0;2012;20690
2012;2012-08-10;m;27;hestmannøy;obs;0;2012;20690
2012;2012-08-12;m;27;hestmannøy;obs;0;2012;20690
2012;2012-10-23;m;27;hestmannøy;obs;0;2012;20690
2013;2013-05-08;m;27;hestmannøy;obs;1;2012;20690
2013;2013-05-12;m;27;hestmannøy;obs;1;2012;20690
2013;2013-05-08;m;27;hestmannøy;capt;1;2012;20690
2013;2013-06-21;m;27;hestmannøy;capt;1;2012;20690
2013;2013-07-20;m;27;hestmannøy;capt;1;2012;20690
2012;2012-08-13;u;22;myken;obs;0;2012;20691
2012;2012-07-23;u;22;myken;nest;0;2012;20691
2012;2012-07-23;u;22;myken;nest;0;2012;20692
2012;2012-08-06;f;22;myken;capt;0;2012;20692
2012;2012-08-13;f;22;myken;capt;0;2012;20692
2012;2012-08-06;f;22;myken;capt;0;2012;20693
2012;2012-07-23;u;22;myken;nest;0;2012;20693
2012;2012-10-19;f;22;myken;obs;0;2012;20693
2013;2013-05-06;f;22;myken;obs;1;2012;20693
2013;2013-08-12;f;22;myken;obs;1;2012;20693
2013;2013-05-22;f;22;myken;capt;1;2012;20693
2013;2013-10-29;f;27;hestmannøy;capt;1;2012;20693
2014;2014-05-11;f;27;hestmannøy;obs;2;2012;20693
2015;2015-07-20;f;24;selvær;obs;3;2012;20693
2014;2015-01-19;f;24;selvær;obs;2;2012;20693
2014;2015-03-04;f;24;selvær;obs;2;2012;20693
