"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_age_sq";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Own_survival";"estimated_pop_size";"N";"n";"zNR";"in_out";"sex";"N_nestlings";"N_Recruits";"r2s"
"1579";"2013_935_lovund";"2013_935";935;"2013_lovund";2013;"lovund";34;1;1;2011;"no";"obs";NA;NA;1;92;92;4.521789;1.234375;0;1;5;0;2
"1580";"2014_935_lovund";"2014_935";935;"2014_lovund";2014;"lovund";34;2;4;2011;"no";"obs";NA;NA;0;26;26;3.258097;-0.415625;0;1;4;3;3
"1581";"2013_936_træna";"2013_936";936;"2013_træna";2013;"træna";23;1;1;2011;"no";"obs";NA;NA;0;69;69;4.234107;0.03125;0;0;5;1;1
"1582";"2012_937_træna";"2012_937";937;"2012_træna";2012;"træna";23;0;0;2011;"no";"obs";NA;NA;1;54;54;3.988984;-0.34375;0;0;4;3;5
"1583";"2012_938_træna";"2012_938";938;"2012_træna";2012;"træna";23;0;0;2011;"no";"obs";NA;NA;0;54;54;3.988984;-0.34375;0;0;3;1;1
"1584";"2011_939_sleneset";"2011_939";939;"2011_sleneset";2011;"sleneset";35;0;0;2010;"no";"obs";"capt";NA;1;47;47;3.850148;0.209375;0;0;5;1;3
"1585";"2012_939_sleneset";"2012_939";939;"2012_sleneset";2012;"sleneset";35;1;1;2010;"no";"obs";"capt";NA;1;26;26;3.258097;-0.315625;0;0;3;1;3
"1586";"2011_940_sleneset";"2011_940";940;"2011_sleneset";2011;"sleneset";35;0;0;2010;"no";NA;"capt";NA;1;47;47;3.850148;0.209375;0;0;5;2;4
"1587";"2013_940_sleneset";"2013_940";940;"2013_sleneset";2013;"sleneset";35;2;4;2010;"no";"obs";NA;NA;1;47;47;3.850148;0.209375;0;0;1;0;2
"1588";"2014_940_sleneset";"2014_940";940;"2014_sleneset";2014;"sleneset";35;3;9;2010;"no";"obs";NA;NA;0;36;36;3.583519;-0.065625;0;0;3;1;1
"1589";"2010_941_sleneset";"2010_941";941;"2010_sleneset";2010;"sleneset";35;0;0;2009;"gene_new";NA;NA;"gene_new";1;41;41;3.713572;0.059375;0;0;7;3;5
"1590";"2011_941_sleneset";"2011_941";941;"2011_sleneset";2011;"sleneset";35;1;1;2009;"no";NA;"capt";NA;1;47;47;3.850148;0.209375;0;0;8;0;2
"1591";"2012_941_sleneset";"2012_941";941;"2012_sleneset";2012;"sleneset";35;2;4;2009;"gene_new";NA;NA;"gene_new";0;26;26;3.258097;-0.315625;0;0;6;5;5
"1592";"2011_942_lovund";"2011_942";942;"2011_lovund";2011;"lovund";34;0;0;2010;"no";"obs";"capt";NA;0;52;52;3.951244;0.234375;0;0;3;0;0
"1593";"2012_943_nesøy";"2012_943";943;"2012_nesøy";2012;"nesøy";20;0;0;2011;"no";"obs";"capt";NA;0;23;23;3.135494;0.134375;1;0;1;0;0
"1594";"2012_944_nesøy";"2012_944";944;"2012_nesøy";2012;"nesøy";20;0;0;2011;"no";"obs";"capt";NA;0;23;23;3.135494;0.134375;1;1;2;0;0
"1595";"2012_945_gjerøy";"2012_945";945;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";NA;NA;1;196;196;5.278115;1.628125;1;0;3;1;3
"1596";"2014_945_gjerøy";"2014_945";945;"2014_gjerøy";2014;"gjerøy";26;2;4;2011;"no";"obs";"capt";NA;1;67;67;4.204693;-1.596875;1;0;3;0;2
"1597";"2013_946_hestmannøy";"2013_946";946;"2013_hestmannøy";2013;"hestmannøy";27;1;1;2011;"no";"obs";"capt";NA;0;112;112;4.718499;-1.446875;1;0;3;1;1
"1598";"2011_947_hestmannøy";"2011_947";947;"2011_hestmannøy";2011;"hestmannøy";27;0;0;2010;"no";"obs";"capt";NA;0;283;283;5.645447;2.828125;1;1;4;1;1
"1599";"2012_948_nesøy";"2012_948";948;"2012_nesøy";2012;"nesøy";20;0;0;2011;"no";"obs";NA;NA;1;23;23;3.135494;0.134375;1;1;20;4;6
"1600";"2013_948_nesøy";"2013_948";948;"2013_nesøy";2013;"nesøy";20;1;1;2011;"no";"obs";"capt";NA;1;9;9;2.197225;-0.215625;1;1;8;1;3
"1601";"2014_948_nesøy";"2014_948";948;"2014_nesøy";2014;"nesøy";20;2;4;2011;"no";"obs";"capt";NA;1;7;7;1.94591;-0.265625;1;1;13;1;3
"1602";"2012_949_hestmannøy";"2012_949";949;"2012_hestmannøy";2012;"hestmannøy";27;0;0;2011;"no";"obs";"capt";NA;1;156;156;5.049856;-0.346875;1;1;5;0;2
"1603";"2013_949_hestmannøy";"2013_949";949;"2013_hestmannøy";2013;"hestmannøy";27;1;1;2011;"no";"obs";"capt";NA;1;112;112;4.718499;-1.446875;1;1;1;1;3
"1604";"2012_950_gjerøy";"2012_950";950;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";"capt";NA;1;196;196;5.278115;1.628125;1;0;1;0;2
"1605";"2013_950_gjerøy";"2013_950";950;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"no";"obs";"capt";NA;0;168;168;5.123964;0.928125;1;0;2;0;0
"1606";"2012_951_gjerøy";"2012_951";951;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";"capt";NA;1;196;196;5.278115;1.628125;1;1;1;0;2
"1607";"2012_952_sleneset";"2012_952";952;"2012_sleneset";2012;"sleneset";35;0;0;2011;"yes";NA;NA;NA;1;26;26;3.258097;-0.315625;0;1;5;3;5
"1608";"2013_952_sleneset";"2013_952";952;"2013_sleneset";2013;"sleneset";35;1;1;2011;"no";"obs";NA;NA;0;47;47;3.850148;0.209375;0;1;2;0;0
"1609";"2012_953_sleneset";"2012_953";953;"2012_sleneset";2012;"sleneset";35;0;0;2011;"no";"obs";NA;NA;1;26;26;3.258097;-0.315625;0;0;1;0;2
"1610";"2013_953_sleneset";"2013_953";953;"2013_sleneset";2013;"sleneset";35;1;1;2011;"no";"obs";"capt";NA;1;47;47;3.850148;0.209375;0;0;3;0;2
"1611";"2011_954_lovund";"2011_954";954;"2011_lovund";2011;"lovund";34;0;0;2010;"no";NA;"capt";NA;1;52;52;3.951244;0.234375;0;0;2;0;2
"1612";"2012_954_lovund";"2012_954";954;"2012_lovund";2012;"lovund";34;1;1;2010;"yes";NA;NA;NA;1;27;27;3.295837;-0.390625;0;0;5;2;4
"1613";"2013_954_lovund";"2013_954";954;"2013_lovund";2013;"lovund";34;2;4;2010;"no";"obs";NA;NA;0;92;92;4.521789;1.234375;0;0;4;0;0
"1614";"2011_955_gjerøy";"2011_955";955;"2011_gjerøy";2011;"gjerøy";26;0;0;2010;"no";"obs";"capt";NA;0;144;144;4.969813;0.328125;1;1;5;0;0
"1615";"2012_956_gjerøy";"2012_956";956;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";NA;NA;1;196;196;5.278115;1.628125;1;1;1;0;2
"1616";"2013_956_gjerøy";"2013_956";956;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"no";"obs";"capt";NA;0;168;168;5.123964;0.928125;1;1;2;0;0
"1617";"2012_957_gjerøy";"2012_957";957;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";NA;NA;1;196;196;5.278115;1.628125;1;0;4;1;3
"1618";"2013_958_gjerøy";"2013_958";958;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"no";"obs";"capt";NA;0;168;168;5.123964;0.928125;1;1;2;0;0
"1619";"2012_959_myken";"2012_959";959;"2012_myken";2012;"myken";22;0;0;2011;"no";"obs";NA;NA;0;36;36;3.583519;0.3214286;0;0;8;1;1
"1620";"2012_960_gjerøy";"2012_960";960;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";NA;NA;1;196;196;5.278115;1.628125;1;1;5;2;4
"1621";"2012_961_gjerøy";"2012_961";961;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";"capt";NA;1;196;196;5.278115;1.628125;1;1;2;2;4
"1622";"2013_961_gjerøy";"2013_961";961;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"no";"obs";"capt";NA;0;168;168;5.123964;0.928125;1;1;2;0;0
"1623";"2012_962_gjerøy";"2012_962";962;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";"capt";NA;0;196;196;5.278115;1.628125;1;0;2;1;1
"1624";"2012_963_gjerøy";"2012_963";963;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";"capt";NA;1;196;196;5.278115;1.628125;1;0;1;2;4
"1625";"2012_964_gjerøy";"2012_964";964;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";NA;NA;0;196;196;5.278115;1.628125;1;1;1;1;1
"1626";"2012_965_gjerøy";"2012_965";965;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";"capt";NA;1;196;196;5.278115;1.628125;1;1;3;0;2
"1627";"2013_965_gjerøy";"2013_965";965;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"no";"obs";NA;NA;0;168;168;5.123964;0.928125;1;1;3;0;0
"1628";"2012_966_gjerøy";"2012_966";966;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";NA;"capt";NA;1;196;196;5.278115;1.628125;1;1;4;1;3
"1629";"2012_967_gjerøy";"2012_967";967;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";NA;NA;1;196;196;5.278115;1.628125;1;0;2;2;4
"1630";"2013_967_gjerøy";"2013_967";967;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"no";"obs";"capt";NA;1;168;168;5.123964;0.928125;1;0;3;0;2
"1631";"2014_967_gjerøy";"2014_967";967;"2014_gjerøy";2014;"gjerøy";26;2;4;2011;"no";"obs";"capt";NA;1;67;67;4.204693;-1.596875;1;0;2;0;2
"1632";"2012_968_gjerøy";"2012_968";968;"2012_gjerøy";2012;"gjerøy";26;1;1;2010;"no";"obs";NA;NA;0;196;196;5.278115;1.628125;1;1;4;4;4
"1633";"2013_969_hestmannøy";"2013_969";969;"2013_hestmannøy";2013;"hestmannøy";27;1;1;2011;"gene_new";NA;NA;"gene_new";1;112;112;4.718499;-1.446875;1;0;3;0;2
"1634";"2014_969_hestmannøy";"2014_969";969;"2014_hestmannøy";2014;"hestmannøy";27;2;4;2011;"no";NA;"capt";NA;1;112;112;4.718499;-1.446875;1;0;4;1;3
"1635";"2012_970_hestmannøy";"2012_970";970;"2012_hestmannøy";2012;"hestmannøy";27;0;0;2011;"no";"obs";"capt";NA;1;156;156;5.049856;-0.346875;1;0;2;1;3
"1636";"2013_970_hestmannøy";"2013_970";970;"2013_hestmannøy";2013;"hestmannøy";27;1;1;2011;"no";"obs";"capt";NA;1;112;112;4.718499;-1.446875;1;0;7;1;3
"1637";"2014_970_hestmannøy";"2014_970";970;"2014_hestmannøy";2014;"hestmannøy";27;2;4;2011;"no";NA;"capt";NA;0;112;112;4.718499;-1.446875;1;0;6;0;0
"1638";"2014_971_hestmannøy";"2014_971";971;"2014_hestmannøy";2014;"hestmannøy";27;2;4;2011;"no";NA;"capt";NA;1;112;112;4.718499;-1.446875;1;0;6;0;2
"1639";"2012_972_indre kvarøy";"2012_972";972;"2012_indre kvarøy";2012;"indre kvarøy";28;0;0;2011;"no";"obs";"capt";NA;1;65;65;4.174387;-0.115625;1;0;1;0;2
"1640";"2013_972_indre kvarøy";"2013_972";972;"2013_indre kvarøy";2013;"indre kvarøy";28;1;1;2011;"no";"obs";"capt";NA;0;70;70;4.248495;0.009375;1;0;5;3;3
"1641";"2011_973_indre kvarøy";"2011_973";973;"2011_indre kvarøy";2011;"indre kvarøy";28;0;0;2010;"no";NA;"capt";NA;0;129;129;4.859812;1.484375;1;0;1;0;0
"1642";"2012_974_nesøy";"2012_974";974;"2012_nesøy";2012;"nesøy";20;0;0;2011;"no";"obs";NA;NA;0;23;23;3.135494;0.134375;1;0;2;0;0
"1643";"2012_975_hestmannøy";"2012_975";975;"2012_hestmannøy";2012;"hestmannøy";27;0;0;2011;"no";NA;"capt";NA;1;156;156;5.049856;-0.346875;1;1;1;1;3
"1644";"2013_975_hestmannøy";"2013_975";975;"2013_hestmannøy";2013;"hestmannøy";27;1;1;2011;"no";"obs";"capt";NA;1;112;112;4.718499;-1.446875;1;1;4;2;4
"1645";"2014_975_hestmannøy";"2014_975";975;"2014_hestmannøy";2014;"hestmannøy";27;2;4;2011;"no";"obs";NA;NA;1;112;112;4.718499;-1.446875;1;1;3;0;2
"1646";"2012_976_hestmannøy";"2012_976";976;"2012_hestmannøy";2012;"hestmannøy";27;0;0;2011;"no";"obs";NA;NA;0;156;156;5.049856;-0.346875;1;0;4;0;0
"1647";"2012_977_hestmannøy";"2012_977";977;"2012_hestmannøy";2012;"hestmannøy";27;0;0;2011;"no";"obs";"capt";NA;1;156;156;5.049856;-0.346875;1;0;2;3;5
"1648";"2013_978_gjerøy";"2013_978";978;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"no";"obs";"capt";NA;1;168;168;5.123964;0.928125;1;1;6;2;4
"1649";"2014_978_gjerøy";"2014_978";978;"2014_gjerøy";2014;"gjerøy";26;2;4;2011;"no";NA;"capt";NA;0;67;67;4.204693;-1.596875;1;1;1;0;0
"1650";"2012_979_gjerøy";"2012_979";979;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";NA;"capt";NA;0;196;196;5.278115;1.628125;1;0;2;0;0
"1651";"2013_980_gjerøy";"2013_980";980;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"gene_new";NA;NA;"gene_new";0;168;168;5.123964;0.928125;1;1;2;0;0
"1652";"2012_981_gjerøy";"2012_981";981;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";"capt";NA;1;196;196;5.278115;1.628125;1;0;5;4;6
"1653";"2012_982_hestmannøy";"2012_982";982;"2012_hestmannøy";2012;"hestmannøy";27;0;0;2011;"no";"obs";NA;NA;0;156;156;5.049856;-0.346875;1;0;2;0;0
"1654";"2012_983_gjerøy";"2012_983";983;"2012_gjerøy";2012;"gjerøy";26;0;0;2011;"no";"obs";"capt";NA;1;196;196;5.278115;1.628125;1;0;1;1;3
"1655";"2011_984_indre kvarøy";"2011_984";984;"2011_indre kvarøy";2011;"indre kvarøy";28;0;0;2010;"no";NA;"capt";NA;0;129;129;4.859812;1.484375;1;0;3;0;0
"1656";"2012_985_indre kvarøy";"2012_985";985;"2012_indre kvarøy";2012;"indre kvarøy";28;1;1;2010;"no";NA;"capt";NA;1;65;65;4.174387;-0.115625;1;0;6;2;4
"1657";"2013_985_indre kvarøy";"2013_985";985;"2013_indre kvarøy";2013;"indre kvarøy";28;2;4;2010;"gene_new";NA;NA;"gene_new";0;70;70;4.248495;0.009375;1;0;6;0;0
"1658";"2014_986_træna";"2014_986";986;"2014_træna";2014;"træna";23;0;0;2013;"no";NA;"capt";NA;1;83;83;4.418841;0.38125;0;0;9;4;6
"1659";"2014_987_træna";"2014_987";987;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";"capt";NA;1;83;83;4.418841;0.38125;0;1;3;0;2
"1660";"2014_988_sleneset";"2014_988";988;"2014_sleneset";2014;"sleneset";35;0;0;2013;"no";"obs";"capt";NA;1;36;36;3.583519;-0.065625;0;0;5;2;4
"1661";"2014_989_træna";"2014_989";989;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";"capt";NA;0;83;83;4.418841;0.38125;0;1;5;2;2
"1662";"2013_990_træna";"2013_990";990;"2013_træna";2013;"træna";23;0;0;2012;"gene_new";NA;NA;"gene_new";1;69;69;4.234107;0.03125;0;1;2;3;5
"1663";"2014_990_træna";"2014_990";990;"2014_træna";2014;"træna";23;1;1;2012;"no";NA;"capt";NA;0;83;83;4.418841;0.38125;0;1;5;7;7
"1664";"2014_991_indre kvarøy";"2014_991";991;"2014_indre kvarøy";2014;"indre kvarøy";28;0;0;2013;"no";NA;"capt";NA;0;67;67;4.204693;-0.065625;1;0;9;3;3
"1665";"2014_992_indre kvarøy";"2014_992";992;"2014_indre kvarøy";2014;"indre kvarøy";28;0;0;2013;"no";NA;"capt";NA;1;67;67;4.204693;-0.065625;1;1;10;5;7
"1666";"2013_993_indre kvarøy";"2013_993";993;"2013_indre kvarøy";2013;"indre kvarøy";28;0;0;2012;"gene_new";NA;NA;"gene_new";1;70;70;4.248495;0.009375;1;1;3;1;3
"1667";"2014_993_indre kvarøy";"2014_993";993;"2014_indre kvarøy";2014;"indre kvarøy";28;1;1;2012;"no";"obs";"capt";NA;1;67;67;4.204693;-0.065625;1;1;6;2;4
"1668";"2014_994_indre kvarøy";"2014_994";994;"2014_indre kvarøy";2014;"indre kvarøy";28;0;0;2013;"no";"obs";"capt";NA;0;67;67;4.204693;-0.065625;1;0;2;1;1
"1669";"2014_995_indre kvarøy";"2014_995";995;"2014_indre kvarøy";2014;"indre kvarøy";28;0;0;2013;"no";NA;"capt";NA;0;67;67;4.204693;-0.065625;1;0;6;2;2
"1670";"2014_996_gjerøy";"2014_996";996;"2014_gjerøy";2014;"gjerøy";26;0;0;2013;"no";"obs";"capt";NA;0;67;67;4.204693;-1.596875;1;0;3;1;1
"1671";"2013_997_hestmannøy";"2013_997";997;"2013_hestmannøy";2013;"hestmannøy";27;0;0;2012;"gene_new";NA;NA;"gene_new";1;112;112;4.718499;-1.446875;1;0;4;0;2
"1672";"2014_998_gjerøy";"2014_998";998;"2014_gjerøy";2014;"gjerøy";26;0;0;2013;"no";NA;"capt";NA;0;67;67;4.204693;-1.596875;1;1;1;0;0
"1673";"2014_999_gjerøy";"2014_999";999;"2014_gjerøy";2014;"gjerøy";26;0;0;2013;"no";NA;"capt";NA;0;67;67;4.204693;-1.596875;1;1;1;0;0
"1674";"2014_1000_indre kvarøy";"2014_1000";1000;"2014_indre kvarøy";2014;"indre kvarøy";28;0;0;2013;"no";"obs";"capt";NA;1;67;67;4.204693;-0.065625;1;0;3;2;4
"1675";"2014_1001_hestmannøy";"2014_1001";1001;"2014_hestmannøy";2014;"hestmannøy";27;0;0;2013;"gene_new";NA;NA;"gene_new";1;112;112;4.718499;-1.446875;1;1;4;2;4
"1676";"2013_1002_gjerøy";"2013_1002";1002;"2013_gjerøy";2013;"gjerøy";26;0;0;2012;"gene_new";NA;NA;"gene_new";1;168;168;5.123964;0.928125;1;1;2;0;2
"1677";"2014_1002_gjerøy";"2014_1002";1002;"2014_gjerøy";2014;"gjerøy";26;1;1;2012;"gene_new";NA;NA;"gene_new";1;67;67;4.204693;-1.596875;1;1;1;0;2
"1678";"2012_1003_træna";"2012_1003";1003;"2012_træna";2012;"træna";23;0;0;2011;"gene_new";NA;NA;"gene_new";1;54;54;3.988984;-0.34375;0;1;3;2;4
"1679";"2014_1004_sleneset";"2014_1004";1004;"2014_sleneset";2014;"sleneset";35;0;0;2013;"no";"obs";NA;NA;0;36;36;3.583519;-0.065625;0;0;5;0;0
"1680";"2014_1005_selvær";"2014_1005";1005;"2014_selvær";2014;"selvær";24;0;0;2013;"no";"obs";NA;NA;1;41;41;3.713572;-0.45625;0;0;8;2;4
"1681";"2014_1006_selvær";"2014_1006";1006;"2014_selvær";2014;"selvær";24;0;0;2013;"no";"obs";NA;NA;1;41;41;3.713572;-0.45625;0;0;8;2;4
"1682";"2014_1007_træna";"2014_1007";1007;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";"capt";NA;1;83;83;4.418841;0.38125;0;0;6;4;6
"1683";"2014_1008_træna";"2014_1008";1008;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";"capt";NA;1;83;83;4.418841;0.38125;0;0;10;1;3
"1684";"2014_1009_træna";"2014_1009";1009;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";"capt";NA;1;83;83;4.418841;0.38125;0;0;4;2;4
"1685";"2014_1010_sleneset";"2014_1010";1010;"2014_sleneset";2014;"sleneset";35;0;0;2013;"no";"obs";"capt";NA;1;36;36;3.583519;-0.065625;0;1;5;2;4
"1686";"2014_1011_sleneset";"2014_1011";1011;"2014_sleneset";2014;"sleneset";35;0;0;2013;"no";"obs";NA;NA;0;36;36;3.583519;-0.065625;0;1;10;2;2
"1687";"2014_1012_sleneset";"2014_1012";1012;"2014_sleneset";2014;"sleneset";35;0;0;2013;"no";"obs";NA;NA;1;36;36;3.583519;-0.065625;0;1;5;1;3
"1688";"2014_1013_træna";"2014_1013";1013;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";NA;NA;0;83;83;4.418841;0.38125;0;0;6;1;1
"1689";"2014_1014_træna";"2014_1014";1014;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";NA;NA;0;83;83;4.418841;0.38125;0;1;3;2;2
"1690";"2012_1015_sleneset";"2012_1015";1015;"2012_sleneset";2012;"sleneset";35;0;0;2011;"gene_new";NA;NA;"gene_new";1;26;26;3.258097;-0.315625;0;0;4;0;2
"1691";"2013_1015_sleneset";"2013_1015";1015;"2013_sleneset";2013;"sleneset";35;1;1;2011;"no";NA;"capt";NA;0;47;47;3.850148;0.209375;0;0;5;2;2
"1692";"2014_1016_træna";"2014_1016";1016;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";NA;NA;0;83;83;4.418841;0.38125;0;1;1;0;0
"1693";"2014_1017_selvær";"2014_1017";1017;"2014_selvær";2014;"selvær";24;0;0;2013;"no";"obs";"capt";NA;1;41;41;3.713572;-0.45625;0;1;5;0;2
"1694";"2014_1018_selvær";"2014_1018";1018;"2014_selvær";2014;"selvær";24;0;0;2013;"no";"obs";NA;NA;1;41;41;3.713572;-0.45625;0;1;3;3;5
"1695";"2014_1019_selvær";"2014_1019";1019;"2014_selvær";2014;"selvær";24;0;0;2013;"no";"obs";NA;NA;1;41;41;3.713572;-0.45625;0;1;5;2;4
"1696";"2014_1020_træna";"2014_1020";1020;"2014_træna";2014;"træna";23;0;0;2013;"no";"obs";NA;NA;1;83;83;4.418841;0.38125;0;1;10;2;4
"1697";"2014_1021_selvær";"2014_1021";1021;"2014_selvær";2014;"selvær";24;0;0;2013;"no";"obs";"capt";NA;0;41;41;3.713572;-0.45625;0;0;9;0;0
"1698";"2013_1022_indre kvarøy";"2013_1022";1022;"2013_indre kvarøy";2013;"indre kvarøy";28;0;0;2012;"no";"obs";NA;NA;1;70;70;4.248495;0.009375;1;0;4;0;2
"1699";"2013_1023_hestmannøy";"2013_1023";1023;"2013_hestmannøy";2013;"hestmannøy";27;0;0;2012;"no";"obs";"capt";NA;1;112;112;4.718499;-1.446875;1;0;2;0;2
"1700";"2013_1024_indre kvarøy";"2013_1024";1024;"2013_indre kvarøy";2013;"indre kvarøy";28;0;0;2012;"no";"obs";"capt";NA;1;70;70;4.248495;0.009375;1;0;6;1;3
"1701";"2014_1024_indre kvarøy";"2014_1024";1024;"2014_indre kvarøy";2014;"indre kvarøy";28;1;1;2012;"yes";NA;NA;NA;1;67;67;4.204693;-0.065625;1;0;10;5;7
"1702";"2013_1025_gjerøy";"2013_1025";1025;"2013_gjerøy";2013;"gjerøy";26;0;0;2012;"no";"obs";NA;NA;0;168;168;5.123964;0.928125;1;0;2;0;0
"1703";"2013_1026_gjerøy";"2013_1026";1026;"2013_gjerøy";2013;"gjerøy";26;0;0;2012;"no";"obs";"capt";NA;0;168;168;5.123964;0.928125;1;1;1;0;0
"1704";"2013_1027_indre kvarøy";"2013_1027";1027;"2013_indre kvarøy";2013;"indre kvarøy";28;1;1;2011;"gene_new";NA;NA;"gene_new";0;70;70;4.248495;0.009375;1;1;6;0;0
"1705";"2013_1028_gjerøy";"2013_1028";1028;"2013_gjerøy";2013;"gjerøy";26;0;0;2012;"no";NA;"capt";NA;1;168;168;5.123964;0.928125;1;0;2;0;2
"1706";"2014_1028_gjerøy";"2014_1028";1028;"2014_gjerøy";2014;"gjerøy";26;1;1;2012;"no";"obs";"capt";NA;0;67;67;4.204693;-1.596875;1;0;5;0;0
"1707";"2014_1029_hestmannøy";"2014_1029";1029;"2014_hestmannøy";2014;"hestmannøy";27;1;1;2012;"no";"obs";"capt";NA;1;112;112;4.718499;-1.446875;1;1;3;0;2
"1708";"2013_1030_gjerøy";"2013_1030";1030;"2013_gjerøy";2013;"gjerøy";26;1;1;2011;"no";NA;"capt";NA;1;168;168;5.123964;0.928125;1;1;1;3;5
"1709";"2013_1031_indre kvarøy";"2013_1031";1031;"2013_indre kvarøy";2013;"indre kvarøy";28;0;0;2012;"no";"obs";"capt";NA;0;70;70;4.248495;0.009375;1;1;3;1;1
"1710";"2013_1032_indre kvarøy";"2013_1032";1032;"2013_indre kvarøy";2013;"indre kvarøy";28;0;0;2012;"no";"obs";"capt";NA;0;70;70;4.248495;0.009375;1;1;4;0;0
"1711";"2013_1033_lovund";"2013_1033";1033;"2013_lovund";2013;"lovund";34;0;0;2012;"no";"obs";NA;NA;1;92;92;4.521789;1.234375;0;0;3;1;3
"1712";"2014_1033_lovund";"2014_1033";1033;"2014_lovund";2014;"lovund";34;1;1;2012;"no";"obs";NA;NA;1;26;26;3.258097;-0.415625;0;0;7;3;5
"1713";"2013_1034_selvær";"2013_1034";1034;"2013_selvær";2013;"selvær";24;0;0;2012;"no";"obs";NA;NA;1;45;45;3.806662;-0.35625;0;1;4;2;4
"1714";"2014_1034_selvær";"2014_1034";1034;"2014_selvær";2014;"selvær";24;1;1;2012;"no";"obs";NA;NA;0;41;41;3.713572;-0.45625;0;1;4;0;0
"1715";"2014_1035_træna";"2014_1035";1035;"2014_træna";2014;"træna";23;1;1;2012;"no";"obs";NA;NA;1;83;83;4.418841;0.38125;0;1;15;3;5
"1716";"2013_1036_lovund";"2013_1036";1036;"2013_lovund";2013;"lovund";34;0;0;2012;"no";"obs";"capt";NA;0;92;92;4.521789;1.234375;0;1;1;0;0
"1717";"2014_1037_træna";"2014_1037";1037;"2014_træna";2014;"træna";23;1;1;2012;"gene_new";NA;NA;"gene_new";0;83;83;4.418841;0.38125;0;1;1;0;0
"1718";"2013_1038_sleneset";"2013_1038";1038;"2013_sleneset";2013;"sleneset";35;0;0;2012;"no";"obs";NA;NA;0;47;47;3.850148;0.209375;0;1;3;0;0
"1719";"2013_1039_lovund";"2013_1039";1039;"2013_lovund";2013;"lovund";34;0;0;2012;"no";"obs";"capt";NA;0;92;92;4.521789;1.234375;0;0;3;0;0
"1720";"2013_1040_lovund";"2013_1040";1040;"2013_lovund";2013;"lovund";34;0;0;2012;"no";"obs";NA;NA;0;92;92;4.521789;1.234375;0;1;3;1;1
"1721";"2014_1041_sleneset";"2014_1041";1041;"2014_sleneset";2014;"sleneset";35;1;1;2012;"no";"obs";NA;NA;1;36;36;3.583519;-0.065625;0;1;3;1;3
"1722";"2013_1042_selvær";"2013_1042";1042;"2013_selvær";2013;"selvær";24;0;0;2012;"no";"obs";NA;NA;1;45;45;3.806662;-0.35625;0;1;5;0;2
"1723";"2014_1042_selvær";"2014_1042";1042;"2014_selvær";2014;"selvær";24;1;1;2012;"no";"obs";NA;NA;0;41;41;3.713572;-0.45625;0;1;9;1;1
"1724";"2013_1043_lovund";"2013_1043";1043;"2013_lovund";2013;"lovund";34;0;0;2012;"no";"obs";"capt";NA;0;92;92;4.521789;1.234375;0;0;3;1;1
"1725";"2013_1044_træna";"2013_1044";1044;"2013_træna";2013;"træna";23;0;0;2012;"no";"obs";"capt";NA;1;69;69;4.234107;0.03125;0;1;1;1;3
"1726";"2014_1044_træna";"2014_1044";1044;"2014_træna";2014;"træna";23;1;1;2012;"no";"obs";NA;NA;1;83;83;4.418841;0.38125;0;1;4;0;2
"1727";"2012_1045_selvær";"2012_1045";1045;"2012_selvær";2012;"selvær";24;0;0;2011;"no";"obs";"capt";NA;1;50;50;3.912023;-0.23125;0;1;3;2;4
