"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"sex";"Own_survival";"N_Recruits";"r2s";"estimated_pop_size";"in_out";"n";"N";"Mean_N_isl";"zNR"
"7504";"2011_3486_indre kvarøy";"2011_3486";3486;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;1;1;1;3;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7505";"2012_3486_indre kvarøy";"2012_3486";3486;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";"obs";"capt";NA;1;1;3;5;65;1;4.17438726989564;65;59.2272727272727;0.144318181818182
"7506";"2013_3486_indre kvarøy";"2013_3486";3486;"2013_indre kvarøy";2013;"indre kvarøy";28;3;2010;"no";"obs";"capt";NA;1;1;0;2;70;1;4.24849524204936;70;59.2272727272727;0.269318181818182
"7507";"2014_3486_indre kvarøy";"2014_3486";3486;"2014_indre kvarøy";2014;"indre kvarøy";28;4;2010;"no";"obs";"capt";NA;1;0;0;0;67;1;4.20469261939097;67;59.2272727272727;0.194318181818182
"7508";"2011_3487_hestmannøy";"2011_3487";3487;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7509";"2011_3488_aldra";"2011_3488";3488;"2011_aldra";2011;"aldra";38;1;2010;"no";"obs";"capt";NA;1;0;0;0;23;1;3.13549421592915;23;26.8181818181818;-0.0954545454545454
"7510";"2011_3489_indre kvarøy";"2011_3489";3489;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"yes";NA;NA;NA;1;1;0;2;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7511";"2012_3489_indre kvarøy";"2012_3489";3489;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";"obs";"capt";NA;1;0;3;3;65;1;4.17438726989564;65;59.2272727272727;0.144318181818182
"7512";"2011_3490_indre kvarøy";"2011_3490";3490;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";"obs";NA;NA;1;0;0;0;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7513";"2011_3491_indre kvarøy";"2011_3491";3491;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";"obs";"capt";NA;1;0;2;2;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7514";"2011_3492_gjerøy";"2011_3492";3492;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;0;0;3;3;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7515";"2011_3493_gjerøy";"2011_3493";3493;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7516";"2012_3493_gjerøy";"2012_3493";3493;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;1;1;1;3;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7517";"2013_3493_gjerøy";"2013_3493";3493;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";"capt";NA;1;1;0;2;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7518";"2014_3493_gjerøy";"2014_3493";3493;"2014_gjerøy";2014;"gjerøy";26;4;2010;"no";"obs";NA;NA;1;1;2;4;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"7519";"2015_3493_gjerøy";"2015_3493";3493;"2015_gjerøy";2015;"gjerøy";26;5;2010;"no";"obs";"capt";NA;1;0;1;1;34;1;3.52636052461616;34;82.1363636363636;-1.20340909090909
"7520";"2011_3494_gjerøy";"2011_3494";3494;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";NA;"capt";NA;1;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7521";"2011_3495_gjerøy";"2011_3495";3495;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;0;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7522";"2011_3496_gjerøy";"2011_3496";3496;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7523";"2012_3496_gjerøy";"2012_3496";3496;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;0;0;0;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7524";"2011_3497_gjerøy";"2011_3497";3497;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;0;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7525";"2011_3498_hestmannøy";"2011_3498";3498;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;1;1;3;5;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7526";"2012_3498_hestmannøy";"2012_3498";3498;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";"capt";NA;1;1;0;2;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"7527";"2013_3498_hestmannøy";"2013_3498";3498;"2013_hestmannøy";2013;"hestmannøy";27;3;2010;"no";"obs";"capt";NA;1;1;1;3;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7528";"2014_3498_hestmannøy";"2014_3498";3498;"2014_hestmannøy";2014;"hestmannøy";27;4;2010;"no";"obs";"capt";NA;1;1;0;2;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7529";"2015_3498_hestmannøy";"2015_3498";3498;"2015_hestmannøy";2015;"hestmannøy";27;5;2010;"no";"obs";"capt";NA;1;0;0;0;178;1;5.18178355029209;178;145.181818181818;0.820454545454545
"7530";"2011_3499_indre kvarøy";"2011_3499";3499;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;1;1;1;3;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7531";"2012_3499_indre kvarøy";"2012_3499";3499;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";"obs";NA;NA;1;0;2;2;65;1;4.17438726989564;65;59.2272727272727;0.144318181818182
"7532";"2010_3500_indre kvarøy";"2010_3500";3500;"2010_indre kvarøy";2010;"indre kvarøy";28;1;2009;"no";NA;"capt";NA;0;1;1;3;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"7533";"2011_3500_indre kvarøy";"2011_3500";3500;"2011_indre kvarøy";2011;"indre kvarøy";28;2;2009;"no";NA;"capt";NA;0;0;1;1;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7534";"2011_3501_gjerøy";"2011_3501";3501;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;0;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7535";"2011_3502_gjerøy";"2011_3502";3502;"2011_gjerøy";2011;"gjerøy";26;1;2010;"yes";NA;NA;NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7536";"2012_3502_gjerøy";"2012_3502";3502;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;0;0;0;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7537";"2010_3503_aldra";"2010_3503";3503;"2010_aldra";2010;"aldra";38;1;2009;"no";NA;"capt";NA;1;0;0;0;27;1;3.29583686600433;27;26.8181818181818;0.00454545454545459
"7538";"2011_3504_gjerøy";"2011_3504";3504;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;0;1;1;3;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7539";"2012_3504_gjerøy";"2012_3504";3504;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;0;1;0;2;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7540";"2013_3504_gjerøy";"2013_3504";3504;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";"capt";NA;0;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7541";"2011_3505_gjerøy";"2011_3505";3505;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;1;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7542";"2012_3505_gjerøy";"2012_3505";3505;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;1;4;6;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7543";"2013_3505_gjerøy";"2013_3505";3505;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";"capt";NA;1;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7544";"2010_3506_indre kvarøy";"2010_3506";3506;"2010_indre kvarøy";2010;"indre kvarøy";28;1;2009;"no";NA;"capt";NA;0;1;1;3;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"7545";"2011_3506_indre kvarøy";"2011_3506";3506;"2011_indre kvarøy";2011;"indre kvarøy";28;2;2009;"no";NA;"capt";NA;0;1;1;3;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7546";"2012_3506_indre kvarøy";"2012_3506";3506;"2012_indre kvarøy";2012;"indre kvarøy";28;3;2009;"no";"obs";NA;NA;0;1;2;4;65;1;4.17438726989564;65;59.2272727272727;0.144318181818182
"7547";"2013_3506_indre kvarøy";"2013_3506";3506;"2013_indre kvarøy";2013;"indre kvarøy";28;4;2009;"gene_new";NA;NA;"gene_new";0;0;0;0;70;1;4.24849524204936;70;59.2272727272727;0.269318181818182
"7548";"2010_3507_hestmannøy";"2010_3507";3507;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;0;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"7549";"2011_3507_hestmannøy";"2011_3507";3507;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;0;0;1;1;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7550";"2010_3508_hestmannøy";"2010_3508";3508;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;1;1;0;2;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"7551";"2011_3508_hestmannøy";"2011_3508";3508;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;1;1;1;3;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7552";"2012_3508_hestmannøy";"2012_3508";3508;"2012_hestmannøy";2012;"hestmannøy";27;3;2009;"no";"obs";"capt";NA;1;1;1;3;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"7553";"2013_3508_hestmannøy";"2013_3508";3508;"2013_hestmannøy";2013;"hestmannøy";27;4;2009;"no";"obs";NA;NA;1;0;0;0;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7554";"2010_3509_indre kvarøy";"2010_3509";3509;"2010_indre kvarøy";2010;"indre kvarøy";28;1;2009;"no";NA;"capt";NA;0;1;1;3;60;1;4.0943445622221;60;59.2272727272727;0.0193181818181818
"7555";"2011_3509_indre kvarøy";"2011_3509";3509;"2011_indre kvarøy";2011;"indre kvarøy";28;2;2009;"gene_new";NA;NA;"gene_new";0;0;0;0;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7556";"2010_3510_hestmannøy";"2010_3510";3510;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";"obs";"capt";NA;1;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"7557";"2011_3510_hestmannøy";"2011_3510";3510;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"no";"obs";NA;NA;1;0;1;1;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7558";"2011_3511_gjerøy";"2011_3511";3511;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;0;1;1;3;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7559";"2012_3511_gjerøy";"2012_3511";3511;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;0;0;1;1;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7560";"2011_3512_gjerøy";"2011_3512";3512;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7561";"2012_3512_gjerøy";"2012_3512";3512;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;1;0;0;0;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7562";"2011_3513_nesøy";"2011_3513";3513;"2011_nesøy";2011;"nesøy";20;1;2010;"no";NA;"capt";NA;1;0;0;0;35;1;3.55534806148941;35;18.8636363636364;0.403409090909091
"7563";"2011_3514_nesøy";"2011_3514";3514;"2011_nesøy";2011;"nesøy";20;1;2010;"no";NA;"capt";NA;0;0;0;0;35;1;3.55534806148941;35;18.8636363636364;0.403409090909091
"7564";"2011_3515_nesøy";"2011_3515";3515;"2011_nesøy";2011;"nesøy";20;1;2010;"no";NA;"capt";NA;1;0;0;0;35;1;3.55534806148941;35;18.8636363636364;0.403409090909091
"7565";"2011_3516_nesøy";"2011_3516";3516;"2011_nesøy";2011;"nesøy";20;1;2010;"yes";NA;NA;NA;0;1;0;2;35;1;3.55534806148941;35;18.8636363636364;0.403409090909091
"7566";"2012_3516_nesøy";"2012_3516";3516;"2012_nesøy";2012;"nesøy";20;2;2010;"no";"obs";"capt";NA;0;0;0;0;23;1;3.13549421592915;23;18.8636363636364;0.103409090909091
"7567";"2011_3517_indre kvarøy";"2011_3517";3517;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;1;1;0;2;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7568";"2012_3517_indre kvarøy";"2012_3517";3517;"2012_indre kvarøy";2012;"indre kvarøy";28;2;2010;"no";"obs";"capt";NA;1;1;2;4;65;1;4.17438726989564;65;59.2272727272727;0.144318181818182
"7569";"2013_3517_indre kvarøy";"2013_3517";3517;"2013_indre kvarøy";2013;"indre kvarøy";28;3;2010;"yes";NA;NA;NA;1;1;0;2;70;1;4.24849524204936;70;59.2272727272727;0.269318181818182
"7570";"2014_3517_indre kvarøy";"2014_3517";3517;"2014_indre kvarøy";2014;"indre kvarøy";28;4;2010;"yes";NA;NA;NA;1;1;0;2;67;1;4.20469261939097;67;59.2272727272727;0.194318181818182
"7571";"2015_3517_indre kvarøy";"2015_3517";3517;"2015_indre kvarøy";2015;"indre kvarøy";28;5;2010;"yes";NA;NA;NA;1;1;0;2;102;1;4.62497281328427;102;59.2272727272727;1.06931818181818
"7572";"2016_3517_indre kvarøy";"2016_3517";3517;"2016_indre kvarøy";2016;"indre kvarøy";28;6;2010;"yes";NA;NA;NA;1;1;0;2;76;1;4.33073334028633;76;59.2272727272727;0.419318181818182
"7573";"2017_3517_indre kvarøy";"2017_3517";3517;"2017_indre kvarøy";2017;"indre kvarøy";28;7;2010;"no";"obs";NA;NA;1;0;0;0;80;1;4.38202663467388;80;59.2272727272727;0.519318181818182
"7574";"2011_3518_hestmannøy";"2011_3518";3518;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7575";"2011_3519_hestmannøy";"2011_3519";3519;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7576";"2011_3520_hestmannøy";"2011_3520";3520;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"yes";NA;NA;NA;0;1;0;2;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7577";"2012_3520_hestmannøy";"2012_3520";3520;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";NA;NA;0;1;3;5;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"7578";"2013_3520_hestmannøy";"2013_3520";3520;"2013_hestmannøy";2013;"hestmannøy";27;3;2010;"no";"obs";"capt";NA;0;0;1;1;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7579";"2010_3521_hestmannøy";"2010_3521";3521;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;0;1;2;4;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"7580";"2011_3521_hestmannøy";"2011_3521";3521;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"gene_new";NA;NA;"gene_new";0;1;0;2;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7581";"2012_3521_hestmannøy";"2012_3521";3521;"2012_hestmannøy";2012;"hestmannøy";27;3;2009;"gene_new";NA;NA;"gene_new";0;0;0;0;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"7582";"2011_3522_hestmannøy";"2011_3522";3522;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;0;1;0;2;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7583";"2012_3522_hestmannøy";"2012_3522";3522;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";"capt";NA;0;1;1;3;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"7584";"2013_3522_hestmannøy";"2013_3522";3522;"2013_hestmannøy";2013;"hestmannøy";27;3;2010;"no";"obs";"capt";NA;0;1;0;2;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7585";"2014_3522_hestmannøy";"2014_3522";3522;"2014_hestmannøy";2014;"hestmannøy";27;4;2010;"no";"obs";"capt";NA;0;1;1;3;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7586";"2015_3522_hestmannøy";"2015_3522";3522;"2015_hestmannøy";2015;"hestmannøy";27;5;2010;"no";NA;"capt";NA;0;1;1;3;178;1;5.18178355029209;178;145.181818181818;0.820454545454545
"7587";"2016_3522_hestmannøy";"2016_3522";3522;"2016_hestmannøy";2016;"hestmannøy";27;6;2010;"no";"obs";"capt";NA;0;1;0;2;94;1;4.54329478227;94;145.181818181818;-1.27954545454545
"7588";"2017_3522_hestmannøy";"2017_3522";3522;"2017_hestmannøy";2017;"hestmannøy";27;7;2010;"no";NA;"capt";NA;0;0;0;0;117;1;4.76217393479776;117;145.181818181818;-0.704545454545455
"7589";"2011_3523_hestmannøy";"2011_3523";3523;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;0;1;1;3;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7590";"2012_3523_hestmannøy";"2012_3523";3523;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";NA;NA;0;0;0;0;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"7591";"2011_3524_indre kvarøy";"2011_3524";3524;"2011_indre kvarøy";2011;"indre kvarøy";28;1;2010;"no";NA;"capt";NA;0;0;0;0;129;1;4.85981240436167;129;59.2272727272727;1.74431818181818
"7592";"2011_3525_hestmannøy";"2011_3525";3525;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"gene_new";NA;NA;"gene_new";0;0;1;1;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7593";"2011_3526_hestmannøy";"2011_3526";3526;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7594";"2011_3527_hestmannøy";"2011_3527";3527;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;1;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7595";"2011_3528_hestmannøy";"2011_3528";3528;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;1;0;1;1;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7596";"2011_3529_hestmannøy";"2011_3529";3529;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;0;0;1;1;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7597";"2011_3530_hestmannøy";"2011_3530";3530;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";"capt";NA;0;1;3;5;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7598";"2012_3530_hestmannøy";"2012_3530";3530;"2012_hestmannøy";2012;"hestmannøy";27;2;2010;"no";"obs";NA;NA;0;1;0;2;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"7599";"2013_3530_hestmannøy";"2013_3530";3530;"2013_hestmannøy";2013;"hestmannøy";27;3;2010;"no";"obs";"capt";NA;0;1;0;2;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7600";"2014_3530_hestmannøy";"2014_3530";3530;"2014_hestmannøy";2014;"hestmannøy";27;4;2010;"no";"obs";"capt";NA;0;0;1;1;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7601";"2011_3531_hestmannøy";"2011_3531";3531;"2011_hestmannøy";2011;"hestmannøy";27;1;2010;"no";"obs";NA;NA;0;0;0;0;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7602";"2010_3532_hestmannøy";"2010_3532";3532;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;0;0;0;0;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"7603";"2010_3533_hestmannøy";"2010_3533";3533;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;1;1;1;3;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"7604";"2011_3533_hestmannøy";"2011_3533";3533;"2011_hestmannøy";2011;"hestmannøy";27;2;2009;"yes";NA;NA;NA;1;1;0;2;283;1;5.64544689764324;283;145.181818181818;3.44545454545455
"7605";"2012_3533_hestmannøy";"2012_3533";3533;"2012_hestmannøy";2012;"hestmannøy";27;3;2009;"yes";NA;NA;NA;1;1;0;2;156;1;5.04985600724954;156;145.181818181818;0.270454545454545
"7606";"2013_3533_hestmannøy";"2013_3533";3533;"2013_hestmannøy";2013;"hestmannøy";27;4;2009;"no";NA;"capt";NA;1;0;0;0;112;1;4.71849887129509;112;145.181818181818;-0.829545454545455
"7607";"2010_3534_hestmannøy";"2010_3534";3534;"2010_hestmannøy";2010;"hestmannøy";27;1;2009;"no";NA;"capt";NA;0;0;0;0;214;1;5.36597601502185;214;145.181818181818;1.72045454545455
"7608";"2011_3535_gjerøy";"2011_3535";3535;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;1;0;0;0;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7609";"2011_3536_gjerøy";"2011_3536";3536;"2011_gjerøy";2011;"gjerøy";26;1;2010;"yes";NA;NA;NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7610";"2012_3536_gjerøy";"2012_3536";3536;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;0;0;0;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7611";"2011_3537_gjerøy";"2011_3537";3537;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;1;3;5;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7612";"2012_3537_gjerøy";"2012_3537";3537;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;1;1;2;4;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7613";"2013_3537_gjerøy";"2013_3537";3537;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";NA;NA;1;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7614";"2011_3538_gjerøy";"2011_3538";3538;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;1;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7615";"2012_3538_gjerøy";"2012_3538";3538;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;1;0;2;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7616";"2013_3538_gjerøy";"2013_3538";3538;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";NA;NA;1;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7617";"2011_3539_gjerøy";"2011_3539";3539;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;0;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7618";"2012_3539_gjerøy";"2012_3539";3539;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";NA;NA;0;1;2;4;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7619";"2013_3539_gjerøy";"2013_3539";3539;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";"capt";NA;0;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7620";"2011_3540_gjerøy";"2011_3540";3540;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;1;1;1;3;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7621";"2012_3540_gjerøy";"2012_3540";3540;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;1;1;3;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7622";"2013_3540_gjerøy";"2013_3540";3540;"2013_gjerøy";2013;"gjerøy";26;3;2010;"gene_new";NA;NA;"gene_new";1;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7623";"2011_3541_gjerøy";"2011_3541";3541;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;1;1;1;3;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7624";"2012_3541_gjerøy";"2012_3541";3541;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;1;0;2;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7625";"2013_3541_gjerøy";"2013_3541";3541;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";NA;"capt";NA;1;0;0;0;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7626";"2011_3542_gjerøy";"2011_3542";3542;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";NA;NA;0;1;1;3;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7627";"2012_3542_gjerøy";"2012_3542";3542;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;0;1;1;3;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
"7628";"2013_3542_gjerøy";"2013_3542";3542;"2013_gjerøy";2013;"gjerøy";26;3;2010;"no";"obs";NA;NA;0;1;0;2;168;1;5.12396397940326;168;82.1363636363636;2.14659090909091
"7629";"2014_3542_gjerøy";"2014_3542";3542;"2014_gjerøy";2014;"gjerøy";26;4;2010;"no";"obs";"capt";NA;0;1;0;2;67;1;4.20469261939097;67;82.1363636363636;-0.378409090909091
"7630";"2015_3542_gjerøy";"2015_3542";3542;"2015_gjerøy";2015;"gjerøy";26;5;2010;"no";"obs";"capt";NA;0;0;1;1;34;1;3.52636052461616;34;82.1363636363636;-1.20340909090909
"7631";"2011_3543_gjerøy";"2011_3543";3543;"2011_gjerøy";2011;"gjerøy";26;1;2010;"no";"obs";"capt";NA;1;1;0;2;144;1;4.969813299576;144;82.1363636363636;1.54659090909091
"7632";"2012_3543_gjerøy";"2012_3543";3543;"2012_gjerøy";2012;"gjerøy";26;2;2010;"no";"obs";"capt";NA;1;1;2;4;196;1;5.27811465923052;196;82.1363636363636;2.84659090909091
